"Year,Age,ID_sex,ID_np,M_come,M_out"
"2018,39,0,1,152,189"
"2018,40,0,1,124,137"
"2018,41,0,1,108,134"
"2018,42,0,1,95,136"
"2018,43,0,1,104,133"
"2018,44,0,1,90,119"
"2018,45,0,1,62,114"
"2018,46,0,1,79,87"
"2018,47,0,1,52,82"
"2018,48,0,1,65,76"
"2018,49,0,1,51,101"
"2018,50,0,1,63,74"
"2018,51,0,1,60,83"
"2018,52,0,1,61,83"
"2018,53,0,1,68,93"
"2018,54,0,1,71,76"
"2018,55,0,1,78,101"
"2018,56,0,1,78,97"
"2018,57,0,1,68,98"
"2018,58,0,1,73,93"
"2018,59,0,1,66,120"
"2018,60,0,1,63,90"
"2018,61,0,1,55,86"
"2018,62,0,1,68,75"
"2018,63,0,1,69,97"
"2018,64,0,1,60,73"
"2018,65,0,1,51,78"
"2018,66,0,1,69,88"
"2018,67,0,1,55,65"
"2018,68,0,1,60,56"
"2018,69,0,1,36,48"
"2018,70,0,1,29,47"
"2018,71,0,1,37,43"
"2018,72,0,1,13,23"
"2018,73,0,1,12,12"
"2018,74,0,1,11,19"
"2018,75,0,1,14,14"
"2018,76,0,1,19,22"
"2018,77,0,1,28,34"
"2018,78,0,1,31,35"
"2018,79,0,1,33,39"
"2018,80,0,1,29,25"
"2018,81,0,1,32,27"
"2018,82,0,1,26,27"
"2018,83,0,1,22,25"
"2018,84,0,1,17,21"
"2018,85,0,1,16,18"
"2018,86,0,1,9,16"
"2018,87,0,1,11,8"
"2018,88,0,1,9,7"
"2018,89,0,1,9,8"
"2018,90,0,1,7,4"
"2018,91,0,1,6,8"
"2018,92,0,1,4,5"
"2018,93,0,1,3,4"
"2018,94,0,1,3,4"
"2018,95,0,1,3,2"
"2018,96,0,1,3,1"
"2018,97,0,1,1,2"
"2018,98,0,1,1,0"
"2018,99,0,1,0,0"
"2018,100,0,1,0,2"
"2018,0,0,0,92,125"
"2018,1,0,0,141,174"
"2018,2,0,0,144,201"
"2018,3,0,0,142,183"
"2018,4,0,0,152,178"
"2018,5,0,0,131,197"
"2018,6,0,0,171,329"
"2018,7,0,0,166,181"
"2018,8,0,0,113,141"
"2018,9,0,0,111,136"
"2018,10,0,0,99,121"
"2018,11,0,0,92,114"
"2018,12,0,0,72,88"
"2018,13,0,0,70,87"
"2018,14,0,0,86,101"
"2018,15,0,0,117,255"
"2018,16,0,0,172,516"
"2018,17,0,0,172,454"
"2018,18,0,0,547,748"
"2018,19,0,0,806,498"
"2018,20,0,0,562,370"
"2018,21,0,0,460,232"
"2018,22,0,0,319,253"
"2018,23,0,0,230,276"
"2018,24,0,0,190,312"
"2018,25,0,0,194,308"
"2018,26,0,0,225,402"
"2018,27,0,0,239,373"
"2018,28,0,0,251,424"
"2018,29,0,0,254,390"
"2018,30,0,0,252,352"
"2018,31,0,0,267,368"
"2018,32,0,0,226,314"
"2018,33,0,0,216,286"
"2018,34,0,0,200,254"
"2018,35,0,0,185,246"
"2018,36,0,0,152,212"
"2018,37,0,0,133,184"
"2018,38,0,0,122,162"
"2018,39,0,0,117,118"
"2018,40,0,0,95,127"
"2018,41,0,0,95,120"
"2018,42,0,0,98,100"
"2018,43,0,0,84,101"
"2018,44,0,0,75,81"
"2018,45,0,0,90,75"
"2018,46,0,0,57,61"
"2018,47,0,0,51,53"
"2018,48,0,0,58,57"
"2018,49,0,0,62,53"
"2018,50,0,0,62,57"
"2018,51,0,0,61,48"
"2018,52,0,0,56,47"
"2018,53,0,0,68,65"
"2018,54,0,0,55,63"
"2018,55,0,0,80,74"
"2018,56,0,0,68,57"
"2018,57,0,0,67,65"
"2018,58,0,0,70,68"
"2018,59,0,0,78,63"
"2018,60,0,0,74,59"
"2018,61,0,0,62,60"
"2018,62,0,0,47,60"
"2018,63,0,0,61,58"
"2018,64,0,0,52,58"
"2018,65,0,0,65,65"
"2018,66,0,0,48,51"
"2018,67,0,0,44,41"
"2018,68,0,0,49,50"
"2018,69,0,0,42,38"
"2018,70,0,0,29,25"
"2018,71,0,0,32,35"
"2018,72,0,0,16,12"
"2018,73,0,0,7,10"
"2018,100,0,0,1,1"
"2018,74,0,0,9,5"
"2018,75,0,0,12,15"
"2018,76,0,0,20,20"
"2018,77,0,0,22,17"
"2018,78,0,0,21,23"
"2018,79,0,0,32,35"
"2018,80,0,0,19,24"
"2018,81,0,0,18,26"
"2018,82,0,0,24,29"
"2018,83,0,0,17,24"
"2018,84,0,0,18,25"
"2018,85,0,0,12,18"
"2018,86,0,0,13,12"
"2018,87,0,0,11,17"
"2018,88,0,0,8,14"
"2018,89,0,0,8,11"
"2018,90,0,0,9,11"
"2018,91,0,0,4,6"
"2018,92,0,0,3,6"
"2018,93,0,0,5,4"
"2018,94,0,0,2,4"
"2018,95,0,0,1,2"
"2018,96,0,0,1,2"
"2018,97,0,0,1,1"
"2018,98,0,0,1,1"
"2018,99,0,0,0,0"
"2019,99,0,0,0,0"
"2019,98,0,0,1,1"
"2019,97,0,0,1,1"
"2019,96,0,0,0,1"
"2019,95,0,0,0,0"
"2019,94,0,0,2,2"
"2019,93,0,0,3,2"
"2019,92,0,0,1,5"
"2019,91,0,0,3,5"
"2019,90,0,0,8,7"
"2019,89,0,0,11,5"
"2019,88,0,0,4,5"
"2019,87,0,0,13,18"
"2019,86,0,0,17,15"
"2019,85,0,0,10,11"
"2019,84,0,0,17,18"
"2019,83,0,0,16,16"
"2019,82,0,0,18,19"
"2019,81,0,0,18,17"
"2019,80,0,0,23,20"
"2019,79,0,0,23,17"
"2019,78,0,0,15,10"
"2019,77,0,0,24,16"
"2019,76,0,0,9,6"
"2019,75,0,0,9,7"
"2019,74,0,0,5,2"
"2019,100,0,0,1,0"
"2019,73,0,0,19,12"
"2019,72,0,0,32,17"
"2019,71,0,0,13,17"
"2019,70,0,0,39,21"
"2019,69,0,0,35,30"
"2019,68,0,0,42,28"
"2019,67,0,0,52,35"
"2019,66,0,0,51,37"
"2019,65,0,0,60,35"
"2019,64,0,0,60,36"
"2019,63,0,0,64,55"
"2019,62,0,0,53,41"
"2019,61,0,0,62,42"
"2019,60,0,0,57,42"
"2019,59,0,0,74,54"
"2019,58,0,0,62,44"
"2019,57,0,0,65,58"
"2019,56,0,0,74,60"
"2019,55,0,0,53,51"
"2019,54,0,0,55,54"
"2019,53,0,0,60,58"
"2019,52,0,0,48,46"
"2019,51,0,0,56,49"
"2019,50,0,0,47,37"
"2019,49,0,0,51,49"
"2019,48,0,0,56,58"
"2019,47,0,0,66,62"
"2019,46,0,0,64,54"
"2019,45,0,0,77,76"
"2019,44,0,0,80,47"
"2019,43,0,0,90,94"
"2019,42,0,0,88,108"
"2019,41,0,0,100,103"
"2019,40,0,0,93,101"
"2019,39,0,0,118,136"
"2019,38,0,0,103,145"
"2019,37,0,0,117,168"
"2019,36,0,0,130,162"
"2019,35,0,0,171,196"
"2019,34,0,0,182,228"
"2019,33,0,0,183,239"
"2019,32,0,0,228,311"
"2019,31,0,0,211,300"
"2019,30,0,0,205,323"
"2019,29,0,0,203,285"
"2019,28,0,0,213,284"
"2019,27,0,0,169,294"
"2019,26,0,0,153,265"
"2019,25,0,0,150,250"
"2019,24,0,0,175,250"
"2019,23,0,0,156,194"
"2019,22,0,0,231,220"
"2019,21,0,0,342,202"
"2019,20,0,0,300,248"
"2019,19,0,0,446,323"
"2019,18,0,0,335,567"
"2019,17,0,0,169,419"
"2019,16,0,0,178,533"
"2019,15,0,0,100,204"
"2019,14,0,0,51,69"
"2019,13,0,0,55,70"
"2019,12,0,0,80,82"
"2019,11,0,0,83,99"
"2019,10,0,0,83,103"
"2019,9,0,0,90,110"
"2019,8,0,0,102,131"
"2019,7,0,0,181,185"
"2019,6,0,0,183,275"
"2019,5,0,0,111,165"
"2019,4,0,0,114,151"
"2019,3,0,0,157,183"
"2019,2,0,0,123,182"
"2019,1,0,0,93,142"
"2019,0,0,0,70,85"
"2019,100,0,1,0,1"
"2019,99,0,1,0,0"
"2019,98,0,1,1,0"
"2019,97,0,1,0,1"
"2019,96,0,1,1,0"
"2019,95,0,1,3,1"
"2019,94,0,1,1,3"
"2019,93,0,1,2,3"
"2019,92,0,1,4,6"
"2019,91,0,1,6,9"
"2019,90,0,1,4,7"
"2019,89,0,1,5,8"
"2019,88,0,1,7,4"
"2019,87,0,1,7,4"
"2019,86,0,1,8,17"
"2019,85,0,1,12,12"
"2019,84,0,1,15,18"
"2019,83,0,1,15,12"
"2019,82,0,1,23,21"
"2019,81,0,1,16,22"
"2019,80,0,1,23,26"
"2019,79,0,1,21,25"
"2019,78,0,1,17,14"
"2019,77,0,1,17,21"
"2019,76,0,1,5,14"
"2019,75,0,1,6,10"
"2019,74,0,1,15,13"
"2019,73,0,1,9,16"
"2019,72,0,1,15,33"
"2019,71,0,1,22,25"
"2019,70,0,1,30,52"
"2019,69,0,1,29,47"
"2019,68,0,1,30,55"
"2019,67,0,1,43,61"
"2019,66,0,1,42,61"
"2019,65,0,1,34,62"
"2019,64,0,1,28,78"
"2019,63,0,1,48,69"
"2019,62,0,1,44,86"
"2019,61,0,1,56,85"
"2019,60,0,1,49,79"
"2019,59,0,1,54,83"
"2019,58,0,1,46,81"
"2019,57,0,1,53,87"
"2019,56,0,1,56,83"
"2019,55,0,1,60,73"
"2019,54,0,1,53,65"
"2019,53,0,1,54,69"
"2019,52,0,1,41,57"
"2019,51,0,1,38,68"
"2019,50,0,1,44,69"
"2019,49,0,1,51,66"
"2019,48,0,1,61,63"
"2019,47,0,1,69,87"
"2019,46,0,1,64,83"
"2019,45,0,1,71,94"
"2019,44,0,1,72,105"
"2019,43,0,1,98,106"
"2019,42,0,1,104,103"
"2019,41,0,1,103,118"
"2019,40,0,1,116,118"
"2019,39,0,1,135,157"
"2019,38,0,1,140,133"
"2019,37,0,1,142,163"
"2019,36,0,1,159,190"
"2019,35,0,1,166,208"
"2019,34,0,1,209,210"
"2019,33,0,1,243,242"
"2019,32,0,1,264,220"
"2019,31,0,1,287,229"
"2019,30,0,1,274,242"
"2019,29,0,1,262,258"
"2019,28,0,1,264,276"
"2019,27,0,1,252,207"
"2019,26,0,1,244,191"
"2019,25,0,1,205,189"
"2019,24,0,1,253,245"
"2019,23,0,1,273,263"
"2019,22,0,1,324,324"
"2019,21,0,1,507,496"
"2019,20,0,1,483,550"
"2019,19,0,1,673,886"
"2019,18,0,1,784,780"
"2019,17,0,1,486,278"
"2019,16,0,1,603,270"
"2019,15,0,1,205,125"
"2019,14,0,1,59,69"
"2019,13,0,1,58,64"
"2019,12,0,1,64,62"
"2019,11,0,1,79,84"
"2019,10,0,1,82,80"
"2019,9,0,1,83,77"
"2019,8,0,1,114,112"
"2019,7,0,1,141,156"
"2019,6,0,1,205,129"
"2019,5,0,1,127,109"
"2019,4,0,1,143,112"
"2019,3,0,1,140,126"
"2019,2,0,1,163,106"
"2019,1,0,1,111,85"
"2019,0,0,1,62,54"
"2019,100,1,0,0,0"
"2019,99,1,0,0,0"
"2019,98,1,0,0,0"
"2019,97,1,0,0,0"
"2019,96,1,0,0,0"
"2019,95,1,0,0,0"
"2019,94,1,0,0,0"
"2019,93,1,0,0,0"
"2019,92,1,0,0,1"
"2019,91,1,0,1,0"
"2019,90,1,0,0,0"
"2019,89,1,0,1,0"
"2019,88,1,0,1,0"
"2019,87,1,0,3,1"
"2019,86,1,0,4,1"
"2019,85,1,0,3,5"
"2019,84,1,0,1,1"
"2019,83,1,0,2,1"
"2019,82,1,0,7,3"
"2019,81,1,0,4,2"
"2019,80,1,0,10,5"
"2019,79,1,0,9,5"
"2019,78,1,0,5,6"
"2019,77,1,0,11,9"
"2019,76,1,0,4,2"
"2019,75,1,0,0,1"
"2019,74,1,0,7,5"
"2019,73,1,0,4,5"
"2019,72,1,0,15,10"
"2019,71,1,0,18,4"
"2019,70,1,0,27,10"
"2019,69,1,0,29,6"
"2019,68,1,0,34,18"
"2019,67,1,0,44,16"
"2019,66,1,0,37,24"
"2019,65,1,0,33,21"
"2019,64,1,0,50,29"
"2019,63,1,0,39,27"
"2019,62,1,0,54,34"
"2019,61,1,0,80,28"
"2019,60,1,0,56,48"
"2019,59,1,0,52,45"
"2019,58,1,0,56,45"
"2019,57,1,0,66,41"
"2019,56,1,0,52,39"
"2019,55,1,0,58,51"
"2019,54,1,0,48,37"
"2019,53,1,0,49,24"
"2019,52,1,0,53,41"
"2019,51,1,0,50,47"
"2019,50,1,0,45,37"
"2019,49,1,0,61,51"
"2019,48,1,0,60,49"
"2019,47,1,0,70,55"
"2019,46,1,0,56,55"
"2019,45,1,0,75,45"
"2019,44,1,0,84,67"
"2019,43,1,0,86,79"
"2019,42,1,0,88,95"
"2019,41,1,0,98,102"
"2019,40,1,0,113,124"
"2019,39,1,0,125,128"
"2019,38,1,0,107,107"
"2019,37,1,0,132,130"
"2019,36,1,0,122,148"
"2019,35,1,0,140,155"
"2019,34,1,0,144,161"
"2019,33,1,0,158,195"
"2019,32,1,0,170,200"
"2019,31,1,0,163,196"
"2019,30,1,0,175,218"
"2019,29,1,0,146,216"
"2019,28,1,0,128,203"
"2019,27,1,0,126,174"
"2019,26,1,0,98,134"
"2019,25,1,0,104,114"
"2019,24,1,0,111,150"
"2019,23,1,0,137,118"
"2019,22,1,0,146,133"
"2019,21,1,0,217,129"
"2019,20,1,0,186,148"
"2019,19,1,0,278,195"
"2019,18,1,0,306,447"
"2019,17,1,0,193,420"
"2019,16,1,0,237,572"
"2019,15,1,0,109,234"
"2019,14,1,0,71,81"
"2019,13,1,0,56,78"
"2019,12,1,0,73,88"
"2019,11,1,0,82,99"
"2019,10,1,0,100,119"
"2019,9,1,0,98,118"
"2019,8,1,0,135,118"
"2019,7,1,0,156,165"
"2019,6,1,0,168,246"
"2019,5,1,0,135,185"
"2019,4,1,0,116,166"
"2019,3,1,0,145,190"
"2019,2,1,0,131,181"
"2019,1,1,0,107,144"
"2019,0,1,0,78,111"
"2019,99,1,1,0,0"
"2019,98,1,1,0,0"
"2019,97,1,1,0,0"
"2019,96,1,1,0,0"
"2019,100,1,1,0,0"
"2019,95,1,1,0,0"
"2019,94,1,1,0,0"
"2019,93,1,1,0,0"
"2019,92,1,1,0,2"
"2019,91,1,1,1,3"
"2019,90,1,1,0,2"
"2019,89,1,1,0,0"
"2019,88,1,1,2,2"
"2019,87,1,1,0,1"
"2019,86,1,1,4,6"
"2019,85,1,1,2,2"
"2019,84,1,1,2,4"
"2019,83,1,1,9,7"
"2019,82,1,1,2,8"
"2019,81,1,1,5,9"
"2019,80,1,1,3,10"
"2019,79,1,1,5,9"
"2019,78,1,1,9,10"
"2019,77,1,1,11,10"
"2019,76,1,1,3,7"
"2019,75,1,1,2,6"
"2019,74,1,1,2,5"
"2019,73,1,1,8,12"
"2019,72,1,1,8,17"
"2019,71,1,1,5,21"
"2019,70,1,1,17,34"
"2019,69,1,1,11,30"
"2019,68,1,1,26,42"
"2019,67,1,1,13,48"
"2019,66,1,1,27,38"
"2019,65,1,1,16,33"
"2019,64,1,1,23,42"
"2019,63,1,1,26,41"
"2019,62,1,1,22,62"
"2019,61,1,1,31,74"
"2019,60,1,1,41,61"
"2019,59,1,1,44,53"
"2019,58,1,1,45,58"
"2019,57,1,1,56,59"
"2019,56,1,1,49,72"
"2019,55,1,1,42,56"
"2019,54,1,1,52,67"
"2019,53,1,1,41,54"
"2019,52,1,1,39,56"
"2019,51,1,1,41,53"
"2019,50,1,1,46,50"
"2019,49,1,1,63,87"
"2019,48,1,1,73,70"
"2019,47,1,1,66,77"
"2019,46,1,1,61,83"
"2019,45,1,1,65,98"
"2019,44,1,1,81,113"
"2019,43,1,1,84,104"
"2019,42,1,1,104,120"
"2019,41,1,1,84,112"
"2019,40,1,1,119,125"
"2019,39,1,1,106,131"
"2019,38,1,1,109,115"
"2019,37,1,1,125,145"
"2019,36,1,1,157,155"
"2019,35,1,1,165,166"
"2019,34,1,1,159,186"
"2019,33,1,1,185,175"
"2019,32,1,1,181,197"
"2019,31,1,1,189,210"
"2019,30,1,1,204,208"
"2019,29,1,1,206,167"
"2019,28,1,1,208,162"
"2019,27,1,1,174,189"
"2019,26,1,1,168,147"
"2019,25,1,1,176,178"
"2019,24,1,1,203,186"
"2019,23,1,1,254,246"
"2019,22,1,1,270,259"
"2019,21,1,1,351,329"
"2019,20,1,1,297,347"
"2019,19,1,1,462,618"
"2019,18,1,1,678,702"
"2019,17,1,1,498,302"
"2019,16,1,1,620,331"
"2019,15,1,1,212,118"
"2019,14,1,1,74,84"
"2019,13,1,1,64,85"
"2019,12,1,1,71,81"
"2019,11,1,1,79,95"
"2019,10,1,1,95,105"
"2019,9,1,1,103,94"
"2019,8,1,1,103,136"
"2019,7,1,1,146,158"
"2019,6,1,1,206,138"
"2019,5,1,1,147,129"
"2019,4,1,1,121,97"
"2019,3,1,1,153,140"
"2019,2,1,1,142,128"
"2019,1,1,1,117,103"
"2019,0,1,1,72,43"
"2020,0,1,1,61,16"
"2020,1,1,1,88,51"
"2020,2,1,1,94,98"
"2020,3,1,1,115,88"
"2020,4,1,1,114,118"
"2020,5,1,1,116,119"
"2020,6,1,1,173,109"
"2020,7,1,1,150,136"
"2020,8,1,1,116,138"
"2020,9,1,1,93,93"
"2020,10,1,1,97,66"
"2020,11,1,1,90,85"
"2020,12,1,1,72,76"
"2020,13,1,1,77,76"
"2020,14,1,1,66,77"
"2020,15,1,1,186,67"
"2020,16,1,1,539,149"
"2020,17,1,1,454,293"
"2020,18,1,1,600,584"
"2020,19,1,1,467,813"
"2020,20,1,1,279,510"
"2020,21,1,1,353,236"
"2020,22,1,1,266,273"
"2020,23,1,1,234,225"
"2020,24,1,1,182,198"
"2020,25,1,1,177,151"
"2020,26,1,1,161,153"
"2020,27,1,1,157,145"
"2020,28,1,1,133,135"
"2020,29,1,1,176,122"
"2020,30,1,1,190,158"
"2020,31,1,1,184,164"
"2020,32,1,1,168,182"
"2020,33,1,1,201,161"
"2020,34,1,1,150,193"
"2020,35,1,1,159,139"
"2020,36,1,1,176,151"
"2020,37,1,1,150,157"
"2020,38,1,1,107,124"
"2020,39,1,1,111,133"
"2020,40,1,1,104,100"
"2020,41,1,1,91,114"
"2020,42,1,1,85,107"
"2020,43,1,1,94,78"
"2020,44,1,1,70,81"
"2020,45,1,1,86,92"
"2020,46,1,1,67,78"
"2020,47,1,1,82,78"
"2020,48,1,1,65,85"
"2020,49,1,1,55,86"
"2020,50,1,1,56,64"
"2020,51,1,1,44,77"
"2020,52,1,1,43,64"
"2020,53,1,1,46,46"
"2020,54,1,1,48,62"
"2020,55,1,1,37,64"
"2020,56,1,1,45,54"
"2020,57,1,1,44,51"
"2020,58,1,1,49,57"
"2020,59,1,1,40,56"
"2020,60,1,1,51,43"
"2020,61,1,1,34,55"
"2020,62,1,1,50,47"
"2020,63,1,1,46,49"
"2020,64,1,1,36,48"
"2020,65,1,1,36,40"
"2020,66,1,1,19,54"
"2020,67,1,1,28,32"
"2020,68,1,1,18,40"
"2020,69,1,1,22,33"
"2020,70,1,1,15,23"
"2020,71,1,1,17,24"
"2020,72,1,1,14,22"
"2020,73,1,1,14,13"
"2020,74,1,1,3,11"
"2020,75,1,1,2,7"
"2020,76,1,1,6,6"
"2020,77,1,1,3,3"
"2020,78,1,1,5,7"
"2020,79,1,1,9,6"
"2020,80,1,1,9,11"
"2020,81,1,1,6,7"
"2020,82,1,1,5,14"
"2020,83,1,1,8,3"
"2020,84,1,1,4,10"
"2020,85,1,1,1,2"
"2020,86,1,1,2,4"
"2020,87,1,1,2,1"
"2020,88,1,1,3,1"
"2020,89,1,1,3,0"
"2020,90,1,1,3,0"
"2020,91,1,1,2,0"
"2020,92,1,1,0,0"
"2020,93,1,1,0,0"
"2020,94,1,1,0,0"
"2020,95,1,1,1,0"
"2020,100,1,1,0,0"
"2020,96,1,1,0,0"
"2020,97,1,1,0,0"
"2020,98,1,1,0,0"
"2020,99,1,1,0,0"
"2020,0,1,0,53,41"
"2020,1,1,0,75,68"
"2020,2,1,0,117,116"
"2020,3,1,0,108,121"
"2020,4,1,0,131,137"
"2020,5,1,0,98,131"
"2020,6,1,0,129,149"
"2020,7,1,0,120,164"
"2020,8,1,0,102,135"
"2020,9,1,0,63,94"
"2020,10,1,0,83,94"
"2020,11,1,0,67,122"
"2020,12,1,0,80,91"
"2020,13,1,0,75,104"
"2020,14,1,0,53,74"
"2020,15,1,0,110,116"
"2020,16,1,0,259,528"
"2020,17,1,0,307,286"
"2020,18,1,0,442,446"
"2020,19,1,0,374,257"
"2020,20,1,0,190,167"
"2020,21,1,0,183,110"
"2020,22,1,0,143,129"
"2020,23,1,0,109,112"
"2020,24,1,0,95,113"
"2020,25,1,0,93,103"
"2020,26,1,0,79,130"
"2020,27,1,0,100,112"
"2020,28,1,0,121,137"
"2020,29,1,0,135,133"
"2020,30,1,0,128,163"
"2020,31,1,0,132,167"
"2020,32,1,0,186,169"
"2020,33,1,0,134,172"
"2020,34,1,0,144,168"
"2020,35,1,0,125,127"
"2020,36,1,0,120,134"
"2020,37,1,0,126,132"
"2020,38,1,0,110,108"
"2020,39,1,0,101,109"
"2020,40,1,0,110,97"
"2020,41,1,0,91,88"
"2020,42,1,0,92,87"
"2020,43,1,0,69,77"
"2020,44,1,0,77,66"
"2020,45,1,0,72,68"
"2020,46,1,0,65,50"
"2020,47,1,0,69,66"
"2020,48,1,0,74,48"
"2020,49,1,0,52,42"
"2020,50,1,0,55,41"
"2020,51,1,0,63,40"
"2020,52,1,0,53,36"
"2020,53,1,0,53,44"
"2020,54,1,0,52,57"
"2020,55,1,0,53,47"
"2020,56,1,0,58,41"
"2020,57,1,0,65,37"
"2020,58,1,0,60,44"
"2020,59,1,0,49,47"
"2020,60,1,0,61,54"
"2020,61,1,0,60,39"
"2020,62,1,0,50,54"
"2020,63,1,0,50,48"
"2020,64,1,0,45,40"
"2020,65,1,0,43,43"
"2020,66,1,0,39,28"
"2020,67,1,0,21,14"
"2020,68,1,0,33,21"
"2020,69,1,0,35,25"
"2020,70,1,0,17,15"
"2020,71,1,0,18,19"
"2020,72,1,0,12,13"
"2020,73,1,0,16,15"
"2020,74,1,0,6,10"
"2020,75,1,0,5,1"
"2020,76,1,0,2,3"
"2020,77,1,0,2,1"
"2020,78,1,0,6,4"
"2020,79,1,0,2,4"
"2020,80,1,0,8,10"
"2020,81,1,0,4,7"
"2020,82,1,0,2,5"
"2020,83,1,0,3,5"
"2020,84,1,0,5,10"
"2020,85,1,0,0,0"
"2020,86,1,0,6,2"
"2020,87,1,0,3,3"
"2020,88,1,0,0,0"
"2020,89,1,0,1,0"
"2020,90,1,0,1,3"
"2020,91,1,0,0,2"
"2020,92,1,0,0,0"
"2020,93,1,0,0,0"
"2020,94,1,0,0,0"
"2020,95,1,0,0,0"
"2020,96,1,0,0,0"
"2020,97,1,0,0,0"
"2020,98,1,0,0,0"
"2020,99,1,0,0,0"
"2020,100,1,0,0,0"
"2020,0,0,1,59,23"
"2020,1,0,1,97,51"
"2020,2,0,1,117,79"
"2020,3,0,1,104,94"
"2020,4,0,1,125,98"
"2020,5,0,1,123,105"
"2020,6,0,1,177,95"
"2020,7,0,1,123,144"
"2020,8,0,1,108,106"
"2020,9,0,1,85,119"
"2020,10,0,1,70,91"
"2020,11,0,1,82,83"
"2020,12,0,1,68,58"
"2020,13,0,1,72,65"
"2020,14,0,1,61,70"
"2020,15,0,1,205,55"
"2020,16,0,1,502,158"
"2020,17,0,1,419,192"
"2020,18,0,1,775,524"
"2020,19,0,1,590,777"
"2020,20,0,1,465,633"
"2020,21,0,1,480,403"
"2020,22,0,1,360,454"
"2020,23,0,1,284,276"
"2020,24,0,1,204,241"
"2020,25,0,1,215,186"
"2020,26,0,1,238,156"
"2020,27,0,1,202,167"
"2020,28,0,1,222,199"
"2020,29,0,1,264,214"
"2020,30,0,1,237,209"
"2020,31,0,1,214,212"
"2020,32,0,1,213,202"
"2020,33,0,1,227,219"
"2020,34,0,1,207,185"
"2020,35,0,1,194,174"
"2020,36,0,1,175,174"
"2020,37,0,1,169,162"
"2020,38,0,1,138,157"
"2020,39,0,1,123,145"
"2020,40,0,1,108,117"
"2020,41,0,1,121,94"
"2020,42,0,1,103,106"
"2020,43,0,1,86,101"
"2020,44,0,1,81,75"
"2020,45,0,1,74,89"
"2020,46,0,1,56,82"
"2020,47,0,1,48,75"
"2020,48,0,1,66,88"
"2020,49,0,1,58,66"
"2020,50,0,1,41,79"
"2020,51,0,1,33,67"
"2020,52,0,1,50,57"
"2020,53,0,1,59,49"
"2020,54,0,1,49,72"
"2020,55,0,1,65,51"
"2020,56,0,1,50,64"
"2020,57,0,1,70,65"
"2020,58,0,1,51,54"
"2020,59,0,1,61,85"
"2020,60,0,1,76,77"
"2020,61,0,1,67,73"
"2020,62,0,1,56,77"
"2020,63,0,1,59,57"
"2020,64,0,1,65,74"
"2020,65,0,1,49,61"
"2020,66,0,1,41,53"
"2020,67,0,1,51,53"
"2020,68,0,1,39,51"
"2020,69,0,1,28,46"
"2020,70,0,1,30,46"
"2020,71,0,1,28,31"
"2020,72,0,1,13,21"
"2020,73,0,1,20,39"
"2020,74,0,1,12,20"
"2020,75,0,1,11,12"
"2020,76,0,1,7,13"
"2020,77,0,1,10,5"
"2020,78,0,1,12,10"
"2020,79,0,1,18,20"
"2020,80,0,1,26,14"
"2020,81,0,1,26,23"
"2020,82,0,1,11,17"
"2020,83,0,1,16,26"
"2020,84,0,1,13,17"
"2020,85,0,1,8,9"
"2020,86,0,1,6,4"
"2020,87,0,1,7,7"
"2020,88,0,1,8,5"
"2020,89,0,1,6,6"
"2020,90,0,1,7,0"
"2020,91,0,1,4,6"
"2020,92,0,1,2,2"
"2020,93,0,1,1,3"
"2020,94,0,1,1,5"
"2020,95,0,1,1,0"
"2020,96,0,1,2,1"
"2020,97,0,1,1,1"
"2020,98,0,1,0,0"
"2020,99,0,1,0,1"
"2020,100,0,1,0,2"
"2020,0,0,0,44,43"
"2020,1,0,0,62,82"
"2020,2,0,0,80,101"
"2020,3,0,0,98,111"
"2020,4,0,0,109,152"
"2020,5,0,0,102,133"
"2020,6,0,0,134,143"
"2020,7,0,0,132,179"
"2020,8,0,0,104,110"
"2020,9,0,0,77,96"
"2020,10,0,0,76,91"
"2020,11,0,0,59,72"
"2020,12,0,0,56,84"
"2020,13,0,0,58,77"
"2020,14,0,0,55,70"
"2020,15,0,0,100,124"
"2020,16,0,0,200,491"
"2020,17,0,0,208,291"
"2020,18,0,0,339,494"
"2020,19,0,0,376,361"
"2020,20,0,0,280,267"
"2020,21,0,0,319,177"
"2020,22,0,0,217,228"
"2020,23,0,0,147,190"
"2020,24,0,0,143,186"
"2020,25,0,0,127,168"
"2020,26,0,0,131,228"
"2020,27,0,0,144,191"
"2020,28,0,0,191,220"
"2020,29,0,0,178,236"
"2020,30,0,0,173,220"
"2020,31,0,0,182,242"
"2020,32,0,0,178,215"
"2020,33,0,0,155,211"
"2020,34,0,0,149,220"
"2020,35,0,0,146,171"
"2020,36,0,0,146,169"
"2020,37,0,0,120,155"
"2020,38,0,0,113,112"
"2020,39,0,0,102,123"
"2020,40,0,0,95,105"
"2020,41,0,0,80,115"
"2020,42,0,0,74,96"
"2020,43,0,0,63,82"
"2020,44,0,0,63,66"
"2020,45,0,0,63,65"
"2020,46,0,0,81,61"
"2020,47,0,0,51,46"
"2020,48,0,0,51,54"
"2020,49,0,0,59,47"
"2020,50,0,0,57,45"
"2020,51,0,0,48,34"
"2020,52,0,0,46,26"
"2020,53,0,0,56,41"
"2020,54,0,0,57,47"
"2020,55,0,0,48,64"
"2020,56,0,0,46,45"
"2020,57,0,0,58,60"
"2020,58,0,0,62,48"
"2020,59,0,0,61,47"
"2020,60,0,0,65,67"
