"Year,Age,ID_sex,ID_np,Population"
"2006,67,0,0,2658"
"2006,68,0,0,2477"
"2006,69,0,0,2590"
"2006,70,0,0,2326"
"2006,71,0,0,2473"
"2006,72,0,0,2278"
"2006,73,0,0,2693"
"2006,74,0,0,2682"
"2006,75,0,0,2743"
"2006,76,0,0,2310"
"2006,77,0,0,2255"
"2006,78,0,0,2012"
"2006,79,0,0,1701"
"2006,80,0,0,1383"
"2006,81,0,0,1275"
"2006,82,0,0,956"
"2006,83,0,0,678"
"2006,84,0,0,586"
"2006,85,0,0,419"
"2006,86,0,0,489"
"2006,87,0,0,465"
"2006,88,0,0,192"
"2006,89,0,0,198"
"2006,90,0,0,323"
"2006,91,0,0,136"
"2006,92,0,0,440"
"2006,93,0,0,107"
"2006,100,0,0,7"
"2006,94,0,0,69"
"2006,95,0,0,33"
"2006,96,0,0,13"
"2006,97,0,0,12"
"2006,98,0,0,9"
"2006,99,0,0,0"
"2007,99,0,0,6"
"2007,98,0,0,7"
"2007,97,0,0,5"
"2007,96,0,0,19"
"2007,95,0,0,44"
"2007,94,0,0,81"
"2007,100,0,0,5"
"2007,93,0,0,327"
"2007,92,0,0,96"
"2007,91,0,0,280"
"2007,90,0,0,157"
"2007,89,0,0,154"
"2007,88,0,0,380"
"2007,87,0,0,427"
"2007,86,0,0,348"
"2007,85,0,0,498"
"2007,84,0,0,564"
"2007,83,0,0,835"
"2007,82,0,0,1112"
"2007,81,0,0,1249"
"2007,80,0,0,1533"
"2007,79,0,0,1839"
"2007,78,0,0,2106"
"2007,77,0,0,2142"
"2007,76,0,0,2571"
"2007,75,0,0,2528"
"2007,74,0,0,2555"
"2007,73,0,0,2190"
"2007,72,0,0,2365"
"2007,71,0,0,2257"
"2007,70,0,0,2458"
"2007,69,0,0,2385"
"2007,68,0,0,2575"
"2007,67,0,0,2931"
"2007,66,0,0,2438"
"2007,65,0,0,2082"
"2007,64,0,0,1266"
"2007,63,0,0,700"
"2007,62,0,0,751"
"2007,61,0,0,967"
"2007,60,0,0,1722"
"2007,59,0,0,2184"
"2007,58,0,0,2053"
"2007,57,0,0,2905"
"2007,56,0,0,2956"
"2007,55,0,0,2999"
"2007,54,0,0,3243"
"2007,53,0,0,3154"
"2007,52,0,0,3804"
"2007,51,0,0,3795"
"2007,50,0,0,3794"
"2007,49,0,0,4062"
"2007,48,0,0,4343"
"2007,47,0,0,4459"
"2007,46,0,0,4648"
"2007,45,0,0,4226"
"2007,44,0,0,4101"
"2007,43,0,0,3953"
"2007,42,0,0,3636"
"2007,41,0,0,3431"
"2007,40,0,0,3316"
"2007,39,0,0,3121"
"2007,38,0,0,2928"
"2007,37,0,0,2824"
"2007,36,0,0,2813"
"2007,35,0,0,2873"
"2007,34,0,0,2876"
"2007,33,0,0,2727"
"2007,32,0,0,2930"
"2007,31,0,0,2852"
"2007,30,0,0,3043"
"2007,29,0,0,2910"
"2007,28,0,0,2997"
"2007,27,0,0,2892"
"2007,26,0,0,2933"
"2007,25,0,0,3125"
"2007,24,0,0,3098"
"2007,23,0,0,3519"
"2007,22,0,0,3264"
"2007,21,0,0,3254"
"2007,20,0,0,3583"
"2007,19,0,0,3662"
"2007,18,0,0,3494"
"2007,17,0,0,3249"
"2007,16,0,0,2998"
"2007,15,0,0,2851"
"2007,14,0,0,2631"
"2007,13,0,0,2292"
"2007,12,0,0,2409"
"2007,11,0,0,2455"
"2007,10,0,0,2549"
"2007,9,0,0,2582"
"2007,8,0,0,2633"
"2007,7,0,0,2609"
"2007,6,0,0,2542"
"2007,5,0,0,2482"
"2007,4,0,0,2658"
"2007,3,0,0,2616"
"2007,2,0,0,2673"
"2007,1,0,0,2579"
"2007,0,0,0,2721"
"2007,100,0,1,19"
"2007,99,0,1,7"
"2007,98,0,1,10"
"2007,97,0,1,17"
"2007,96,0,1,34"
"2007,95,0,1,51"
"2007,94,0,1,166"
"2007,93,0,1,230"
"2007,92,0,1,310"
"2007,91,0,1,340"
"2007,90,0,1,376"
"2007,89,0,1,437"
"2007,88,0,1,825"
"2007,87,0,1,834"
"2007,86,0,1,687"
"2007,85,0,1,1139"
"2007,84,0,1,1226"
"2007,83,0,1,1859"
"2007,82,0,1,2280"
"2007,81,0,1,2641"
"2007,80,0,1,3068"
"2007,79,0,1,3167"
"2007,78,0,1,3904"
"2007,77,0,1,3710"
"2007,76,0,1,4285"
"2007,75,0,1,4128"
"2007,74,0,1,4333"
"2007,73,0,1,3717"
"2007,72,0,1,4341"
"2007,71,0,1,4620"
"2007,70,0,1,5257"
"2007,69,0,1,5933"
"2007,68,0,1,6325"
"2007,67,0,1,6795"
"2007,66,0,1,5851"
"2007,65,0,1,5692"
"2007,64,0,1,3694"
"2007,63,0,1,2488"
"2007,62,0,1,2726"
"2007,61,0,1,3796"
"2007,60,0,1,5865"
"2007,59,0,1,6977"
"2007,58,0,1,6915"
"2007,57,0,1,8933"
"2007,56,0,1,8641"
"2007,55,0,1,9223"
"2007,54,0,1,9471"
"2007,53,0,1,9190"
"2007,52,0,1,10506"
"2007,51,0,1,10332"
"2007,50,0,1,9776"
"2007,49,0,1,10627"
"2007,48,0,1,10557"
"2007,47,0,1,10548"
"2007,46,0,1,10696"
"2007,45,0,1,9982"
"2007,44,0,1,9329"
"2007,43,0,1,8717"
"2007,42,0,1,7967"
"2007,41,0,1,7551"
"2007,40,0,1,7129"
"2007,39,0,1,6851"
"2007,38,0,1,6819"
"2007,37,0,1,6929"
"2007,36,0,1,7540"
"2007,35,0,1,7692"
"2007,34,0,1,8023"
"2007,33,0,1,8185"
"2007,32,0,1,8676"
"2007,31,0,1,9098"
"2007,30,0,1,9312"
"2007,29,0,1,9046"
"2007,28,0,1,9174"
"2007,27,0,1,9159"
"2007,26,0,1,9546"
"2007,25,0,1,9368"
"2007,24,0,1,9474"
"2007,23,0,1,10603"
"2007,22,0,1,9967"
"2007,21,0,1,10193"
"2007,20,0,1,10435"
"2007,19,0,1,10648"
"2007,18,0,1,9976"
"2007,17,0,1,9373"
"2007,16,0,1,8619"
"2007,15,0,1,7791"
"2007,14,0,1,7121"
"2007,13,0,1,6076"
"2007,12,0,1,5624"
"2007,11,0,1,4843"
"2007,10,0,1,4517"
"2007,9,0,1,4708"
"2007,8,0,1,4955"
"2007,7,0,1,4887"
"2007,6,0,1,5084"
"2007,5,0,1,5129"
"2007,4,0,1,5610"
"2007,3,0,1,5787"
"2007,2,0,1,5917"
"2007,1,0,1,5637"
"2007,0,0,1,5583"
"2007,100,1,0,0"
"2007,99,1,0,0"
"2007,98,1,0,0"
"2007,97,1,0,0"
"2007,96,1,0,0"
"2007,95,1,0,0"
"2007,94,1,0,4"
"2007,93,1,0,2"
"2007,92,1,0,3"
"2007,91,1,0,8"
"2007,90,1,0,16"
"2007,89,1,0,14"
"2007,88,1,0,41"
"2007,87,1,0,47"
"2007,86,1,0,34"
"2007,85,1,0,57"
"2007,84,1,0,70"
"2007,83,1,0,118"
"2007,82,1,0,194"
"2007,81,1,0,222"
"2007,80,1,0,330"
"2007,79,1,0,411"
"2007,78,1,0,616"
"2007,77,1,0,685"
"2007,76,1,0,892"
"2007,75,1,0,964"
"2007,74,1,0,1063"
"2007,73,1,0,939"
"2007,72,1,0,1058"
"2007,71,1,0,1051"
"2007,70,1,0,1298"
"2007,69,1,0,1258"
"2007,68,1,0,1413"
"2007,67,1,0,1728"
"2007,66,1,0,1458"
"2007,65,1,0,1399"
"2007,64,1,0,878"
"2007,63,1,0,518"
"2007,62,1,0,561"
"2007,61,1,0,778"
"2007,60,1,0,1574"
"2007,59,1,0,1941"
"2007,58,1,0,1888"
"2007,57,1,0,2568"
"2007,56,1,0,2735"
"2007,55,1,0,2909"
"2007,54,1,0,3121"
"2007,53,1,0,3031"
"2007,52,1,0,3656"
"2007,51,1,0,3903"
"2007,50,1,0,3891"
"2007,49,1,0,4373"
"2007,48,1,0,4669"
"2007,47,1,0,4826"
"2007,46,1,0,4910"
"2007,45,1,0,4708"
"2007,44,1,0,4312"
"2007,43,1,0,4351"
"2007,42,1,0,3903"
"2007,41,1,0,3737"
"2007,40,1,0,3512"
"2007,39,1,0,3358"
"2007,38,1,0,3102"
"2007,37,1,0,3019"
"2007,36,1,0,2998"
"2007,35,1,0,3104"
"2007,34,1,0,3119"
"2007,33,1,0,3007"
"2007,32,1,0,3212"
"2007,31,1,0,3244"
"2007,30,1,0,3345"
"2007,29,1,0,3292"
"2007,28,1,0,3294"
"2007,27,1,0,3386"
"2007,26,1,0,3432"
"2007,25,1,0,3491"
"2007,24,1,0,3510"
"2007,23,1,0,3917"
"2007,22,1,0,3883"
"2007,21,1,0,3915"
"2007,20,1,0,4016"
"2007,19,1,0,3983"
"2007,18,1,0,4037"
"2007,17,1,0,3966"
"2007,16,1,0,3514"
"2007,15,1,0,2813"
"2007,14,1,0,2680"
"2007,13,1,0,2290"
"2007,12,1,0,2604"
"2007,11,1,0,2677"
"2007,10,1,0,2654"
"2007,9,1,0,2608"
"2007,8,1,0,2771"
"2007,7,1,0,2649"
"2007,6,1,0,2786"
"2007,5,1,0,2683"
"2007,4,1,0,2725"
"2007,3,1,0,2826"
"2007,2,1,0,2900"
"2007,1,1,0,2691"
"2007,0,1,0,2939"
"2007,100,1,1,2"
"2007,99,1,1,0"
"2007,98,1,1,1"
"2007,97,1,1,3"
"2007,96,1,1,6"
"2007,95,1,1,13"
"2007,94,1,1,16"
"2007,93,1,1,25"
"2007,92,1,1,63"
"2007,91,1,1,74"
"2007,90,1,1,60"
"2007,89,1,1,59"
"2007,88,1,1,123"
"2007,87,1,1,158"
"2007,86,1,1,122"
"2007,85,1,1,194"
"2007,84,1,1,212"
"2007,83,1,1,349"
"2007,82,1,1,512"
"2007,81,1,1,683"
"2007,80,1,1,971"
"2007,79,1,1,1186"
"2007,78,1,1,1361"
"2007,77,1,1,1312"
"2007,76,1,1,1675"
"2007,75,1,1,1705"
"2007,74,1,1,1809"
"2007,73,1,1,1612"
"2007,72,1,1,2013"
"2007,71,1,1,2251"
"2007,70,1,1,2642"
"2007,69,1,1,3298"
"2007,68,1,1,3341"
"2007,67,1,1,3970"
"2007,66,1,1,3571"
"2007,65,1,1,3539"
"2007,64,1,1,2294"
"2007,63,1,1,1547"
"2007,62,1,1,1896"
"2007,61,1,1,2681"
"2007,60,1,1,4216"
"2007,59,1,1,5106"
"2007,58,1,1,4999"
"2007,57,1,1,6548"
"2007,56,1,1,6585"
"2007,55,1,1,6957"
"2007,54,1,1,7269"
"2007,53,1,1,7232"
"2007,52,1,1,7871"
"2007,51,1,1,7933"
"2007,50,1,1,7820"
"2007,49,1,1,8391"
"2007,48,1,1,8537"
"2007,47,1,1,8310"
"2007,46,1,1,8583"
"2007,45,1,1,7933"
"2007,44,1,1,7700"
"2007,43,1,1,7297"
"2007,42,1,1,6768"
"2007,41,1,1,6427"
"2007,40,1,1,6295"
"2007,39,1,1,6024"
"2007,38,1,1,5974"
"2007,37,1,1,6217"
"2007,36,1,1,6862"
"2007,35,1,1,7170"
"2007,34,1,1,7286"
"2007,33,1,1,7493"
"2007,32,1,1,8125"
"2007,31,1,1,8172"
"2007,30,1,1,8678"
"2007,29,1,1,8468"
"2007,28,1,1,8507"
"2007,27,1,1,8597"
"2007,26,1,1,9098"
"2007,25,1,1,8929"
"2007,24,1,1,9067"
"2007,23,1,1,10196"
"2007,22,1,1,9944"
"2007,21,1,1,9586"
"2007,20,1,1,9610"
"2007,19,1,1,9376"
"2007,18,1,1,9616"
"2007,17,1,1,9172"
"2007,16,1,1,8286"
"2007,15,1,1,6852"
"2007,14,1,1,6660"
"2007,13,1,1,6119"
"2007,12,1,1,6046"
"2007,11,1,1,5148"
"2007,10,1,1,4798"
"2007,9,1,1,4841"
"2007,8,1,1,5141"
"2007,7,1,1,5083"
"2007,6,1,1,5327"
"2007,5,1,1,5471"
"2007,4,1,1,5886"
"2007,3,1,1,6072"
"2007,2,1,1,6158"
"2007,1,1,1,5883"
"2007,0,1,1,5963"
"2008,0,1,1,6459"
"2008,1,1,1,5985"
"2008,2,1,1,5874"
"2008,3,1,1,6158"
"2008,4,1,1,6057"
"2008,5,1,1,5870"
"2008,6,1,1,5445"
"2008,7,1,1,5330"
"2008,8,1,1,5055"
"2008,9,1,1,5138"
"2008,10,1,1,4824"
"2008,11,1,1,4790"
"2008,12,1,1,5148"
"2008,13,1,1,6070"
"2008,14,1,1,6152"
"2008,15,1,1,6736"
"2008,16,1,1,6860"
"2008,17,1,1,8249"
"2008,18,1,1,9027"
"2008,19,1,1,9024"
"2008,20,1,1,9384"
"2008,21,1,1,9855"
"2008,22,1,1,9645"
"2008,23,1,1,9820"
"2008,24,1,1,10170"
"2008,25,1,1,9018"
"2008,26,1,1,8836"
"2008,27,1,1,9024"
"2008,28,1,1,8534"
"2008,29,1,1,8436"
"2008,30,1,1,8393"
"2008,31,1,1,8573"
"2008,32,1,1,8094"
"2008,33,1,1,8061"
"2008,34,1,1,7408"
"2008,35,1,1,7180"
"2008,36,1,1,7103"
"2008,37,1,1,6793"
"2008,38,1,1,6174"
"2008,39,1,1,5914"
"2008,40,1,1,5917"
"2008,41,1,1,6219"
"2008,42,1,1,6331"
"2008,43,1,1,6646"
"2008,44,1,1,7207"
"2008,45,1,1,7551"
"2008,46,1,1,7789"
"2008,47,1,1,8458"
"2008,48,1,1,8177"
"2008,49,1,1,8404"
"2008,50,1,1,8215"
"2008,51,1,1,7685"
"2008,52,1,1,7754"
"2008,53,1,1,7691"
"2008,54,1,1,7070"
"2008,55,1,1,7081"
"2008,56,1,1,6797"
"2008,57,1,1,6363"
"2008,58,1,1,6336"
"2008,59,1,1,4854"
"2008,60,1,1,4892"
"2008,61,1,1,4055"
"2008,62,1,1,2561"
"2008,63,1,1,1820"
"2008,64,1,1,1476"
"2008,65,1,1,2188"
"2008,66,1,1,3359"
"2008,67,1,1,3387"
"2008,68,1,1,3762"
"2008,69,1,1,3126"
"2008,70,1,1,3080"
"2008,71,1,1,2450"
"2008,72,1,1,2079"
"2008,73,1,1,1865"
"2008,74,1,1,1481"
"2008,75,1,1,1651"
"2008,76,1,1,1535"
"2008,77,1,1,1510"
"2008,78,1,1,1151"
"2008,79,1,1,1214"
"2008,80,1,1,1046"
"2008,81,1,1,858"
"2008,82,1,1,594"
"2008,83,1,1,423"
"2008,84,1,1,296"
"2008,85,1,1,162"
"2008,86,1,1,169"
"2008,87,1,1,100"
"2008,88,1,1,117"
"2008,89,1,1,91"
"2008,90,1,1,43"
"2008,91,1,1,47"
"2008,92,1,1,60"
"2008,93,1,1,49"
"2008,94,1,1,24"
"2008,95,1,1,15"
"2008,96,1,1,9"
"2008,97,1,1,4"
"2008,98,1,1,2"
"2008,99,1,1,1"
"2008,100,1,1,2"
"2008,0,1,0,3540"
"2008,1,1,0,2834"
"2008,2,1,0,2642"
"2008,3,1,0,2841"
"2008,4,1,0,2809"
"2008,5,1,0,2696"
"2008,6,1,0,2675"
"2008,7,1,0,2772"
"2008,8,1,0,2645"
"2008,9,1,0,2755"
"2008,10,1,0,2609"
"2008,11,1,0,2651"
"2008,12,1,0,2673"
"2008,13,1,0,2563"
"2008,14,1,0,2258"
"2008,15,1,0,2517"
"2008,16,1,0,2623"
"2008,17,1,0,3435"
"2008,18,1,0,3775"
"2008,19,1,0,3656"
"2008,20,1,0,4034"
"2008,21,1,0,4142"
"2008,22,1,0,3959"
"2008,23,1,0,3856"
"2008,24,1,0,3912"
"2008,25,1,0,3501"
"2008,26,1,0,3452"
"2008,27,1,0,3396"
"2008,28,1,0,3337"
"2008,29,1,0,3259"
"2008,30,1,0,3244"
"2008,31,1,0,3303"
"2008,32,1,0,3207"
"2008,33,1,0,3183"
"2008,34,1,0,2996"
"2008,35,1,0,3079"
"2008,36,1,0,3071"
"2008,37,1,0,2982"
"2008,38,1,0,2999"
"2008,39,1,0,3061"
"2008,40,1,0,3325"
"2008,41,1,0,3478"
"2008,42,1,0,3691"
"2008,43,1,0,3842"
"2008,44,1,0,4290"
"2008,45,1,0,4249"
"2008,46,1,0,4633"
"2008,47,1,0,4826"
"2008,48,1,0,4765"
"2008,49,1,0,4582"
"2008,50,1,0,4296"
"2008,51,1,0,3822"
"2008,52,1,0,3830"
"2008,53,1,0,3587"
"2008,54,1,0,2973"
"2008,55,1,0,3048"
"2008,56,1,0,2829"
"2008,57,1,0,2668"
"2008,58,1,0,2515"
"2008,59,1,0,1838"
"2008,60,1,0,1889"
"2008,61,1,0,1530"
"2008,62,1,0,741"
"2008,63,1,0,532"
"2008,64,1,0,494"
"2008,65,1,0,835"
"2008,66,1,0,1315"
"2008,67,1,0,1380"
"2008,68,1,0,1636"
"2008,69,1,0,1325"
"2008,70,1,0,1166"
"2008,71,1,0,1211"
"2008,72,1,0,946"
"2008,73,1,0,973"
"2008,74,1,0,859"
"2008,75,1,0,974"
"2008,76,1,0,860"
"2008,77,1,0,791"
"2008,78,1,0,595"
"2008,79,1,0,539"
"2008,80,1,0,354"
"2008,81,1,0,298"
"2008,82,1,0,185"
"2008,83,1,0,173"
"2008,84,1,0,99"
"2008,85,1,0,53"
"2008,86,1,0,46"
"2008,87,1,0,30"
"2008,88,1,0,39"
"2008,89,1,0,28"
"2008,90,1,0,11"
"2008,91,1,0,13"
"2008,92,1,0,2"
"2008,93,1,0,3"
"2008,94,1,0,2"
"2008,95,1,0,2"
"2008,96,1,0,0"
"2008,97,1,0,0"
"2008,98,1,0,0"
"2008,99,1,0,0"
"2008,100,1,0,0"
"2008,0,0,1,6202"
"2008,1,0,1,5583"
"2008,2,0,1,5628"
"2008,3,0,1,5907"
"2008,4,0,1,5784"
"2008,5,0,1,5602"
"2008,6,0,1,5118"
"2008,7,0,1,5098"
"2008,8,0,1,4877"
"2008,9,0,1,4972"
"2008,10,0,1,4704"
"2008,11,0,1,4511"
"2008,12,0,1,4838"
"2008,13,0,1,5671"
"2008,14,0,1,6112"
"2008,15,0,1,7260"
"2008,16,0,1,7953"
"2008,17,0,1,8616"
"2008,18,0,1,9450"
"2008,19,0,1,10063"
"2008,20,0,1,10659"
"2008,21,0,1,10390"
"2008,22,0,1,10059"
"2008,23,0,1,9862"
"2008,24,0,1,10501"
"2008,25,0,1,9416"
"2008,26,0,1,9331"
"2008,27,0,1,9509"
"2008,28,0,1,9118"
"2008,29,0,1,9138"
"2008,30,0,1,9008"
"2008,31,0,1,9287"
"2008,32,0,1,9029"
"2008,33,0,1,8638"
"2008,34,0,1,8146"
"2008,35,0,1,7963"
"2008,36,0,1,7666"
"2008,37,0,1,7508"
"2008,38,0,1,6902"
"2008,39,0,1,6785"
"2008,40,0,1,6815"
"2008,41,0,1,7092"
"2008,42,0,1,7518"
"2008,43,0,1,7919"
"2008,44,0,1,8676"
"2008,45,0,1,9277"
"2008,46,0,1,9908"
"2008,47,0,1,10637"
"2008,48,0,1,10494"
"2008,49,0,1,10493"
"2008,50,0,1,10542"
"2008,51,0,1,9722"
"2008,52,0,1,10260"
"2008,53,0,1,10428"
"2008,54,0,1,9133"
"2008,55,0,1,9394"
"2008,56,0,1,9127"
"2008,57,0,1,8557"
"2008,58,0,1,8828"
"2008,59,0,1,6821"
"2008,60,0,1,6888"
"2008,61,0,1,5763"
"2008,62,0,1,3749"
"2008,63,0,1,2685"
"2008,64,0,1,2440"
"2008,65,0,1,3645"
"2008,66,0,1,5598"
"2008,67,0,1,5737"
"2008,68,0,1,6670"
"2008,69,0,1,6205"
"2008,70,0,1,5747"
"2008,71,0,1,5091"
"2008,72,0,1,4498"
"2008,73,0,1,4159"
"2008,74,0,1,3534"
"2008,75,0,1,4151"
"2008,76,0,1,3914"
"2008,77,0,1,4045"
"2008,78,0,1,3495"
"2008,79,0,1,3636"
"2008,80,0,1,2961"
"2008,81,0,1,2865"
"2008,82,0,1,2418"
"2008,83,0,1,2036"
"2008,84,0,1,1633"
"2008,85,0,1,1080"
"2008,86,0,1,1004"
"2008,87,0,1,577"
"2008,88,0,1,694"
"2008,89,0,1,673"
"2008,90,0,1,355"
"2008,91,0,1,285"
"2008,92,0,1,267"
"2008,93,0,1,218"
"2008,94,0,1,160"
"2008,95,0,1,123"
"2008,96,0,1,36"
"2008,97,0,1,18"
"2008,98,0,1,9"
"2008,99,0,1,5"
"2008,100,0,1,20"
"2008,0,0,0,3297"
"2008,1,0,0,2640"
"2008,2,0,0,2538"
"2008,3,0,0,2652"
"2008,4,0,0,2582"
"2008,5,0,0,2643"
"2008,6,0,0,2476"
"2008,7,0,0,2510"
"2008,8,0,0,2599"
"2008,9,0,0,2613"
"2008,10,0,0,2577"
"2008,11,0,0,2539"
"2008,12,0,0,2442"
"2008,13,0,0,2373"
"2008,14,0,0,2234"
"2008,15,0,0,2493"
"2008,16,0,0,2661"
"2008,17,0,0,2890"
"2008,18,0,0,3028"
"2008,19,0,0,3303"
"2008,20,0,0,3507"
"2008,21,0,0,3527"
"2008,22,0,0,3295"
"2008,23,0,0,3251"
"2008,24,0,0,3495"
"2008,25,0,0,3039"
"2008,26,0,0,3051"
"2008,27,0,0,2877"
"2008,28,0,0,2829"
"2008,29,0,0,2961"
"2008,30,0,0,2888"
"2008,31,0,0,3028"
"2008,32,0,0,2850"
"2008,33,0,0,2927"
"2008,34,0,0,2710"
"2008,35,0,0,2879"
"2008,36,0,0,2853"
"2008,37,0,0,2800"
"2008,38,0,0,2817"
"2008,39,0,0,2913"
"2008,40,0,0,3106"
"2008,41,0,0,3294"
"2008,42,0,0,3420"
"2008,43,0,0,3630"
"2008,44,0,0,3949"
"2008,45,0,0,4081"
"2008,46,0,0,4218"
"2008,47,0,0,4633"
"2008,48,0,0,4437"
"2008,49,0,0,4332"
"2008,50,0,0,4038"
"2008,51,0,0,3783"
"2008,52,0,0,3784"
"2008,53,0,0,3774"
"2008,54,0,0,3143"
"2008,55,0,0,3225"
"2008,56,0,0,2979"
"2008,57,0,0,2962"
"2008,58,0,0,2906"
"2008,59,0,0,2042"
"2008,60,0,0,2168"
"2008,61,0,0,1704"
"2008,62,0,0,958"
"2008,63,0,0,737"
"2008,64,0,0,689"
"2008,65,0,0,1224"
"2008,66,0,0,2042"
"2008,67,0,0,2367"
"2008,68,0,0,2836"
"2008,69,0,0,2506"
"2008,70,0,0,2326"
"2008,71,0,0,2359"
"2008,72,0,0,2172"
"2008,73,0,0,2264"
"2008,74,0,0,2080"
"2008,75,0,0,2447"
"2008,76,0,0,2392"
"2008,77,0,0,2405"
"2008,78,0,0,1985"
"2008,79,0,0,1928"
"2008,80,0,0,1671"
"2008,81,0,0,1368"
"2008,82,0,0,1111"
"2008,83,0,0,969"
"2008,84,0,0,721"
"2008,85,0,0,491"
"2008,86,0,0,418"
"2008,87,0,0,295"
"2008,88,0,0,346"
"2008,89,0,0,299"
"2008,90,0,0,125"
"2008,91,0,0,116"
"2008,92,0,0,184"
"2008,93,0,0,69"
"2008,100,0,0,8"
"2008,94,0,0,219"
"2008,95,0,0,52"
"2008,96,0,0,35"
"2008,97,0,0,14"
"2008,98,0,0,4"
"2008,99,0,0,4"
"2009,99,0,0,2"
"2009,98,0,0,9"
"2009,97,0,0,24"
"2009,96,0,0,37"
"2009,95,0,0,127"
"2009,94,0,0,50"
"2009,100,0,0,10"
"2009,93,0,0,125"
"2009,92,0,0,86"
"2009,91,0,0,101"
"2009,90,0,0,235"
"2009,89,0,0,288"
"2009,88,0,0,250"
"2009,87,0,0,357"
"2009,86,0,0,434"
"2009,85,0,0,648"
"2009,84,0,0,874"
"2009,83,0,0,1014"
"2009,82,0,0,1263"
"2009,81,0,0,1576"
"2009,80,0,0,1808"
"2009,79,0,0,1893"
"2009,78,0,0,2322"
"2009,77,0,0,2316"
"2009,76,0,0,2387"
"2009,75,0,0,2035"
"2009,74,0,0,2241"
"2009,73,0,0,2165"
"2009,72,0,0,2360"
"2009,71,0,0,2333"
"2009,70,0,0,2552"
"2009,69,0,0,2852"
"2009,68,0,0,2421"
"2009,67,0,0,2091"
"2009,66,0,0,1257"
"2009,65,0,0,718"
"2009,64,0,0,770"
"2009,63,0,0,1003"
"2009,62,0,0,1774"
"2009,61,0,0,2253"
"2009,60,0,0,2141"
"2009,59,0,0,3007"
"2009,58,0,0,3088"
"2009,57,0,0,3130"
"2009,56,0,0,3377"
"2009,55,0,0,3287"
"2009,54,0,0,3942"
"2009,53,0,0,3952"
"2009,52,0,0,3952"
"2009,51,0,0,4209"
"2009,50,0,0,4502"
"2009,49,0,0,4618"
"2009,48,0,0,4804"
"2009,47,0,0,4392"
"2009,46,0,0,4240"
"2009,45,0,0,4087"
"2009,44,0,0,3772"
"2009,43,0,0,3548"
"2009,42,0,0,3410"
"2009,41,0,0,3216"
"2009,40,0,0,3024"
"2009,39,0,0,2927"
"2009,38,0,0,2924"
"2009,37,0,0,2967"
"2009,36,0,0,2994"
"2009,35,0,0,2844"
"2009,34,0,0,3056"
"2009,33,0,0,2998"
"2009,32,0,0,3167"
"2009,31,0,0,3033"
"2009,30,0,0,3104"
"2009,29,0,0,2960"
"2009,28,0,0,3016"
"2009,27,0,0,3147"
"2009,26,0,0,3117"
"2009,25,0,0,3620"
"2009,24,0,0,3376"
"2009,23,0,0,3448"
"2009,22,0,0,3738"
"2009,21,0,0,3686"
"2009,20,0,0,3417"
"2009,19,0,0,3129"
"2009,18,0,0,2901"
"2009,17,0,0,2584"
"2009,16,0,0,2529"
"2009,15,0,0,2296"
"2009,14,0,0,2449"
"2009,13,0,0,2538"
"2009,12,0,0,2624"
"2009,11,0,0,2673"
"2009,10,0,0,2713"
"2009,9,0,0,2693"
"2009,8,0,0,2623"
"2009,7,0,0,2557"
"2009,6,0,0,2753"
"2009,5,0,0,2678"
"2009,4,0,0,2757"
"2009,3,0,0,2618"
"2009,2,0,0,2691"
"2009,1,0,0,3343"
"2009,0,0,0,3710"
"2009,100,0,1,20"
"2009,99,0,1,7"
"2009,98,0,1,12"
"2009,97,0,1,27"
"2009,96,0,1,74"
"2009,95,0,1,109"
"2009,94,0,1,167"
"2009,93,0,1,178"
"2009,92,0,1,216"
"2009,91,0,1,272"
"2009,90,0,1,523"
"2009,89,0,1,542"
"2009,88,0,1,477"
"2009,87,0,1,838"
"2009,86,0,1,899"
"2009,85,0,1,1407"
"2009,84,0,1,1749"
"2009,83,0,1,2107"
"2009,82,0,1,2537"
"2009,81,0,1,2683"
"2009,80,0,1,3307"
"2009,79,0,1,3172"
"2009,78,0,1,3730"
"2009,77,0,1,3643"
"2009,76,0,1,3876"
"2009,75,0,1,3304"
"2009,74,0,1,3925"
"2009,73,0,1,4257"
"2009,72,0,1,4869"
"2009,71,0,1,5495"
"2009,70,0,1,5946"
"2009,69,0,1,6431"
"2009,68,0,1,5509"
"2009,67,0,1,5375"
"2009,66,0,1,3513"
"2009,65,0,1,2364"
"2009,64,0,1,2602"
"2009,63,0,1,3646"
"2009,62,0,1,5604"
"2009,61,0,1,6689"
"2009,60,0,1,6608"
"2009,59,0,1,8581"
"2009,58,0,1,8324"
"2009,57,0,1,8876"
"2009,56,0,1,9114"
"2009,55,0,1,8884"
"2009,54,0,1,10176"
"2009,53,0,1,10027"
"2009,52,0,1,9463"
"2009,51,0,1,10267"
"2009,50,0,1,10231"
"2009,49,0,1,10230"
"2009,48,0,1,10381"
"2009,47,0,1,9683"
"2009,46,0,1,9041"
"2009,45,0,1,8468"
"2009,44,0,1,7733"
"2009,43,0,1,7358"
"2009,42,0,1,6934"
"2009,41,0,1,6666"
"2009,40,0,1,6631"
"2009,39,0,1,6731"
"2009,38,0,1,7345"
"2009,37,0,1,7508"
"2009,36,0,1,7801"
"2009,35,0,1,7965"
"2009,34,0,1,8491"
"2009,33,0,1,8830"
"2009,32,0,1,9096"
"2009,31,0,1,8779"
"2009,30,0,1,8959"
