"Year,Age,ID_sex,ID_np,Birth"
"1997,31,1,0,81"
"1997,30,1,0,94"
"1997,29,1,0,102"
"1997,28,1,0,116"
"1997,27,1,0,127"
"1997,26,1,0,137"
"1997,25,1,0,164"
"1997,24,1,0,186"
"1997,23,1,0,195"
"1997,22,1,0,225"
"1997,21,1,0,248"
"1997,20,1,0,222"
"1997,19,1,0,178"
"1997,18,1,0,120"
"1997,17,1,0,58"
"1997,16,1,0,19"
"1997,15,1,0,6"
"1997,49,1,1,0"
"1997,48,1,1,0"
"1997,47,1,1,0"
"1997,46,1,1,0"
"1997,45,1,1,1"
"1997,44,1,1,3"
"1997,43,1,1,6"
"1997,42,1,1,8"
"1997,41,1,1,10"
"1997,40,1,1,17"
"1997,39,1,1,27"
"1997,38,1,1,40"
"1997,37,1,1,51"
"1997,36,1,1,72"
"1997,35,1,1,77"
"1997,34,1,1,98"
"1997,33,1,1,119"
"1997,32,1,1,128"
"1997,31,1,1,160"
"1997,30,1,1,185"
"1997,29,1,1,202"
"1997,28,1,1,229"
"1997,27,1,1,250"
"1997,26,1,1,272"
"1997,25,1,1,324"
"1997,24,1,1,367"
"1997,23,1,1,385"
"1997,22,1,1,444"
"1997,21,1,1,490"
"1997,20,1,1,439"
"1997,19,1,1,352"
"1997,18,1,1,238"
"1997,17,1,1,115"
"1997,16,1,1,37"
"1997,15,1,1,13"
"1998,15,1,1,13"
"1998,16,1,1,39"
"1998,17,1,1,115"
"1998,18,1,1,235"
"1998,19,1,1,364"
"1998,20,1,1,443"
"1998,21,1,1,473"
"1998,22,1,1,465"
"1998,23,1,1,458"
"1998,24,1,1,395"
"1998,25,1,1,347"
"1998,26,1,1,298"
"1998,27,1,1,257"
"1998,28,1,1,233"
"1998,29,1,1,211"
"1998,30,1,1,175"
"1998,31,1,1,157"
"1998,32,1,1,146"
"1998,33,1,1,114"
"1998,34,1,1,109"
"1998,35,1,1,99"
"1998,36,1,1,79"
"1998,37,1,1,53"
"1998,38,1,1,42"
"1998,39,1,1,38"
"1998,40,1,1,24"
"1998,41,1,1,14"
"1998,42,1,1,11"
"1998,43,1,1,5"
"1998,44,1,1,4"
"1998,45,1,1,1"
"1998,46,1,1,1"
"1998,47,1,1,0"
"1998,48,1,1,0"
"1998,49,1,1,0"
"1998,15,1,0,6"
"1998,16,1,0,21"
"1998,17,1,0,61"
"1998,18,1,0,125"
"1998,19,1,0,193"
"1998,20,1,0,236"
"1998,21,1,0,252"
"1998,22,1,0,247"
"1998,23,1,0,243"
"1998,24,1,0,210"
"1998,25,1,0,185"
"1998,26,1,0,158"
"1998,27,1,0,136"
"1998,28,1,0,124"
"1998,29,1,0,112"
"1998,30,1,0,93"
"1998,31,1,0,84"
"1998,32,1,0,78"
"1998,33,1,0,61"
"1998,34,1,0,58"
"1998,35,1,0,52"
"1998,36,1,0,42"
"1998,37,1,0,28"
"1998,38,1,0,22"
"1998,39,1,0,20"
"1998,40,1,0,13"
"1998,41,1,0,7"
"1998,42,1,0,5"
"1998,43,1,0,3"
"1998,44,1,0,2"
"1998,45,1,0,0"
"1998,46,1,0,0"
"1998,47,1,0,0"
"1998,48,1,0,0"
"1998,49,1,0,0"
"1998,15,0,1,12"
"1998,16,0,1,37"
"1998,17,0,1,108"
"1998,18,0,1,221"
"1998,19,0,1,341"
"1998,20,0,1,416"
"1998,21,0,1,444"
"1998,22,0,1,437"
"1998,23,0,1,430"
"1998,24,0,1,370"
"1998,25,0,1,326"
"1998,26,0,1,279"
"1998,27,0,1,241"
"1998,28,0,1,219"
"1998,29,0,1,198"
"1998,30,0,1,164"
"1998,31,0,1,148"
"1998,32,0,1,137"
"1998,33,0,1,107"
"1998,34,0,1,102"
"1998,35,0,1,93"
"1998,36,0,1,74"
"1998,37,0,1,50"
"1998,38,0,1,39"
"1998,39,0,1,35"
"1998,40,0,1,23"
"1998,41,0,1,13"
"1998,42,0,1,10"
"1998,43,0,1,5"
"1998,44,0,1,4"
"1998,45,0,1,1"
"1998,46,0,1,1"
"1998,47,0,1,0"
"1998,48,0,1,0"
"1998,49,0,1,0"
"1998,15,0,0,6"
"1998,16,0,0,19"
"1998,17,0,0,57"
"1998,18,0,0,117"
"1998,19,0,0,181"
"1998,20,0,0,221"
"1998,21,0,0,236"
"1998,22,0,0,232"
"1998,23,0,0,228"
"1998,24,0,0,196"
"1998,25,0,0,173"
"1998,26,0,0,148"
"1998,27,0,0,128"
"1998,28,0,0,116"
"1998,29,0,0,105"
"1998,30,0,0,87"
"1998,31,0,0,78"
"1998,32,0,0,73"
"1998,33,0,0,57"
"1998,34,0,0,54"
"1998,35,0,0,49"
"1998,36,0,0,39"
"1998,37,0,0,26"
"1998,38,0,0,21"
"1998,39,0,0,18"
"1998,40,0,0,12"
"1998,41,0,0,7"
"1998,42,0,0,5"
"1998,43,0,0,2"
"1998,44,0,0,2"
"1998,45,0,0,0"
"1998,46,0,0,0"
"1998,47,0,0,0"
"1998,48,0,0,0"
"1998,49,0,0,0"
"1999,49,0,0,0"
"1999,48,0,0,0"
"1999,47,0,0,0"
"1999,46,0,0,1"
"1999,45,0,0,0"
"1999,44,0,0,1"
"1999,43,0,0,1"
"1999,42,0,0,5"
"1999,41,0,0,8"
"1999,40,0,0,11"
"1999,39,0,0,18"
"1999,38,0,0,29"
"1999,37,0,0,35"
"1999,36,0,0,37"
"1999,35,0,0,46"
"1999,34,0,0,49"
"1999,33,0,0,60"
"1999,32,0,0,67"
"1999,31,0,0,76"
"1999,30,0,0,89"
"1999,29,0,0,105"
"1999,28,0,0,123"
"1999,27,0,0,149"
"1999,26,0,0,159"
"1999,25,0,0,181"
"1999,24,0,0,204"
"1999,23,0,0,223"
"1999,22,0,0,253"
"1999,21,0,0,235"
"1999,20,0,0,201"
"1999,19,0,0,165"
"1999,18,0,0,109"
"1999,17,0,0,49"
"1999,16,0,0,18"
"1999,15,0,0,3"
"1999,49,0,1,0"
"1999,48,0,1,0"
"1999,47,0,1,0"
"1999,46,0,1,2"
"1999,45,0,1,1"
"1999,44,0,1,2"
"1999,43,0,1,2"
"1999,42,0,1,10"
"1999,41,0,1,15"
"1999,40,0,1,21"
"1999,39,0,1,34"
"1999,38,0,1,54"
"1999,37,0,1,65"
"1999,36,0,1,68"
"1999,35,0,1,85"
"1999,34,0,1,92"
"1999,33,0,1,111"
"1999,32,0,1,124"
"1999,31,0,1,141"
"1999,30,0,1,165"
"1999,29,0,1,195"
"1999,28,0,1,229"
"1999,27,0,1,278"
"1999,26,0,1,296"
"1999,25,0,1,336"
"1999,24,0,1,380"
"1999,23,0,1,415"
"1999,22,0,1,470"
"1999,21,0,1,437"
"1999,20,0,1,375"
"1999,19,0,1,307"
"1999,18,0,1,203"
"1999,17,0,1,91"
"1999,16,0,1,34"
"1999,15,0,1,6"
"1999,49,1,0,0"
"1999,48,1,0,0"
"1999,47,1,0,0"
"1999,46,1,0,1"
"1999,45,1,0,0"
"1999,44,1,0,1"
"1999,43,1,0,1"
"1999,42,1,0,5"
"1999,41,1,0,8"
"1999,40,1,0,11"
"1999,39,1,0,19"
"1999,38,1,0,29"
"1999,37,1,0,35"
"1999,36,1,0,37"
"1999,35,1,0,46"
"1999,34,1,0,50"
"1999,33,1,0,60"
"1999,32,1,0,67"
"1999,31,1,0,77"
"1999,30,1,0,90"
"1999,29,1,0,106"
"1999,28,1,0,124"
"1999,27,1,0,151"
"1999,26,1,0,161"
"1999,25,1,0,183"
"1999,24,1,0,207"
"1999,23,1,0,226"
"1999,22,1,0,256"
"1999,21,1,0,238"
"1999,20,1,0,204"
"1999,19,1,0,167"
"1999,18,1,0,110"
"1999,17,1,0,49"
"1999,16,1,0,19"
"1999,15,1,0,3"
"1999,49,1,1,0"
"1999,48,1,1,0"
"1999,47,1,1,0"
"1999,46,1,1,2"
"1999,45,1,1,1"
"1999,44,1,1,2"
"1999,43,1,1,2"
"1999,42,1,1,10"
"1999,41,1,1,15"
"1999,40,1,1,21"
"1999,39,1,1,36"
"1999,38,1,1,56"
"1999,37,1,1,67"
"1999,36,1,1,71"
"1999,35,1,1,89"
"1999,34,1,1,96"
"1999,33,1,1,116"
"1999,32,1,1,129"
"1999,31,1,1,146"
"1999,30,1,1,171"
"1999,29,1,1,203"
"1999,28,1,1,237"
"1999,27,1,1,288"
"1999,26,1,1,307"
"1999,25,1,1,349"
"1999,24,1,1,394"
"1999,23,1,1,431"
"1999,22,1,1,487"
"1999,21,1,1,454"
"1999,20,1,1,389"
"1999,19,1,1,318"
"1999,18,1,1,210"
"1999,17,1,1,95"
"1999,16,1,1,36"
"1999,15,1,1,6"
"2000,15,1,1,9"
"2000,16,1,1,38"
"2000,17,1,1,94"
"2000,18,1,1,201"
"2000,19,1,1,331"
"2000,20,1,1,420"
"2000,21,1,1,460"
"2000,22,1,1,446"
"2000,23,1,1,471"
"2000,24,1,1,411"
"2000,25,1,1,372"
"2000,26,1,1,354"
"2000,27,1,1,284"
"2000,28,1,1,266"
"2000,29,1,1,214"
"2000,30,1,1,189"
"2000,31,1,1,165"
"2000,32,1,1,155"
"2000,33,1,1,126"
"2000,34,1,1,104"
"2000,35,1,1,86"
"2000,36,1,1,68"
"2000,37,1,1,69"
"2000,38,1,1,54"
"2000,39,1,1,33"
"2000,40,1,1,27"
"2000,41,1,1,15"
"2000,42,1,1,11"
"2000,43,1,1,4"
"2000,44,1,1,2"
"2000,45,1,1,1"
"2000,46,1,1,0"
"2000,47,1,1,0"
"2000,48,1,1,0"
"2000,49,1,1,0"
"2000,15,1,0,4"
"2000,16,1,0,20"
"2000,17,1,0,50"
"2000,18,1,0,106"
"2000,19,1,0,176"
"2000,20,1,0,223"
"2000,21,1,0,244"
"2000,22,1,0,237"
"2000,23,1,0,250"
"2000,24,1,0,218"
"2000,25,1,0,197"
"2000,26,1,0,187"
"2000,27,1,0,151"
"2000,28,1,0,141"
"2000,29,1,0,113"
"2000,30,1,0,100"
"2000,31,1,0,87"
"2000,32,1,0,82"
"2000,33,1,0,66"
"2000,34,1,0,55"
"2000,35,1,0,45"
"2000,36,1,0,36"
"2000,37,1,0,36"
"2000,38,1,0,28"
"2000,39,1,0,17"
"2000,40,1,0,14"
"2000,41,1,0,8"
"2000,42,1,0,6"
"2000,43,1,0,2"
"2000,44,1,0,1"
"2000,45,1,0,0"
"2000,46,1,0,0"
"2000,47,1,0,0"
"2000,48,1,0,0"
"2000,49,1,0,0"
"2000,15,0,1,8"
"2000,16,0,1,36"
"2000,17,0,1,89"
"2000,18,0,1,189"
"2000,19,0,1,313"
"2000,20,0,1,396"
"2000,21,0,1,434"
"2000,22,0,1,421"
"2000,23,0,1,444"
"2000,24,0,1,388"
"2000,25,0,1,351"
"2000,26,0,1,334"
"2000,27,0,1,268"
"2000,28,0,1,251"
"2000,29,0,1,202"
"2000,30,0,1,178"
"2000,31,0,1,155"
"2000,32,0,1,146"
"2000,33,0,1,118"
"2000,34,0,1,98"
"2000,35,0,1,81"
"2000,36,0,1,65"
"2000,37,0,1,65"
"2000,38,0,1,51"
"2000,39,0,1,31"
"2000,40,0,1,25"
"2000,41,0,1,14"
"2000,42,0,1,11"
"2000,43,0,1,3"
"2000,44,0,1,2"
"2000,45,0,1,0"
"2000,46,0,1,0"
"2000,47,0,1,0"
"2000,48,0,1,0"
"2000,49,0,1,0"
"2000,15,0,0,4"
"2000,16,0,0,18"
"2000,17,0,0,45"
"2000,18,0,0,97"
"2000,19,0,0,160"
"2000,20,0,0,203"
"2000,21,0,0,223"
"2000,22,0,0,216"
"2000,23,0,0,228"
"2000,24,0,0,199"
"2000,25,0,0,180"
"2000,26,0,0,171"
"2000,27,0,0,137"
"2000,28,0,0,129"
"2000,29,0,0,103"
"2000,30,0,0,91"
"2000,31,0,0,80"
"2000,32,0,0,75"
"2000,33,0,0,61"
"2000,34,0,0,50"
"2000,35,0,0,41"
"2000,36,0,0,33"
"2000,37,0,0,33"
"2000,38,0,0,26"
"2000,39,0,0,16"
"2000,40,0,0,13"
"2000,41,0,0,7"
"2000,42,0,0,5"
"2000,43,0,0,1"
"2000,44,0,0,1"
"2000,45,0,0,0"
"2000,46,0,0,0"
"2000,47,0,0,0"
"2000,48,0,0,0"
"2000,49,0,0,0"
"2001,49,0,0,0"
"2001,48,0,0,0"
"2001,47,0,0,0"
"2001,46,0,0,0"
"2001,45,0,0,0"
"2001,44,0,0,0"
"2001,43,0,0,3"
"2001,42,0,0,6"
"2001,41,0,0,9"
"2001,40,0,0,12"
"2001,39,0,0,21"
"2001,38,0,0,25"
"2001,37,0,0,25"
"2001,36,0,0,32"
"2001,35,0,0,47"
"2001,34,0,0,51"
"2001,33,0,0,51"
"2001,32,0,0,74"
"2001,31,0,0,82"
"2001,30,0,0,94"
"2001,29,0,0,116"
"2001,28,0,0,129"
"2001,27,0,0,141"
"2001,26,0,0,160"
"2001,25,0,0,180"
"2001,24,0,0,199"
"2001,23,0,0,220"
"2001,22,0,0,221"
"2001,21,0,0,207"
"2001,20,0,0,208"
"2001,19,0,0,154"
"2001,18,0,0,100"
"2001,17,0,0,47"
"2001,16,0,0,16"
"2001,15,0,0,3"
"2001,49,0,1,0"
"2001,48,0,1,0"
"2001,47,0,1,0"
"2001,46,0,1,0"
"2001,45,0,1,1"
"2001,44,0,1,1"
"2001,43,0,1,6"
"2001,42,0,1,13"
"2001,41,0,1,19"
"2001,40,0,1,24"
"2001,39,0,1,43"
"2001,38,0,1,51"
"2001,37,0,1,50"
"2001,36,0,1,64"
"2001,35,0,1,94"
"2001,34,0,1,103"
"2001,33,0,1,104"
"2001,32,0,1,148"
"2001,31,0,1,166"
"2001,30,0,1,189"
"2001,29,0,1,233"
"2001,28,0,1,260"
"2001,27,0,1,283"
"2001,26,0,1,322"
"2001,25,0,1,362"
"2001,24,0,1,400"
"2001,23,0,1,442"
"2001,22,0,1,444"
"2001,21,0,1,416"
"2001,20,0,1,417"
"2001,19,0,1,310"
"2001,18,0,1,201"
"2001,17,0,1,94"
"2001,16,0,1,33"
"2001,15,0,1,7"
"2001,49,1,0,0"
"2001,48,1,0,0"
"2001,47,1,0,0"
"2001,46,1,0,0"
"2001,45,1,0,0"
"2001,44,1,0,0"
"2001,43,1,0,3"
"2001,42,1,0,7"
"2001,41,1,0,10"
"2001,40,1,0,13"
"2001,39,1,0,23"
"2001,38,1,0,27"
"2001,37,1,0,27"
"2001,36,1,0,35"
"2001,35,1,0,51"
"2001,34,1,0,56"
"2001,33,1,0,56"
"2001,32,1,0,80"
"2001,31,1,0,90"
"2001,30,1,0,103"
"2001,29,1,0,127"
"2001,28,1,0,141"
"2001,27,1,0,154"
"2001,26,1,0,175"
"2001,25,1,0,197"
"2001,24,1,0,218"
"2001,23,1,0,240"
"2001,22,1,0,242"
"2001,21,1,0,227"
"2001,20,1,0,227"
"2001,19,1,0,169"
"2001,18,1,0,109"
"2001,17,1,0,51"
"2001,16,1,0,18"
"2001,15,1,0,4"
"2001,49,1,1,0"
"2001,48,1,1,0"
"2001,47,1,1,0"
"2001,46,1,1,1"
"2001,45,1,1,1"
"2001,44,1,1,1"
"2001,43,1,1,6"
"2001,42,1,1,14"
"2001,41,1,1,21"
"2001,40,1,1,26"
"2001,39,1,1,47"
"2001,38,1,1,55"
"2001,37,1,1,54"
"2001,36,1,1,70"
"2001,35,1,1,102"
"2001,34,1,1,112"
"2001,33,1,1,113"
"2001,32,1,1,161"
"2001,31,1,1,180"
"2001,30,1,1,206"
"2001,29,1,1,253"
"2001,28,1,1,282"
"2001,27,1,1,308"
"2001,26,1,1,350"
"2001,25,1,1,393"
"2001,24,1,1,434"
"2001,23,1,1,479"
"2001,22,1,1,482"
"2001,21,1,1,452"
"2001,20,1,1,453"
"2001,19,1,1,337"
"2001,18,1,1,218"
"2001,17,1,1,102"
"2001,16,1,1,36"
"2001,15,1,1,8"
"2002,15,1,1,12"
"2002,16,1,1,37"
"2002,17,1,1,89"
"2002,18,1,1,227"
"2002,19,1,1,370"
"2002,20,1,1,453"
"2002,21,1,1,491"
"2002,22,1,1,502"
"2002,23,1,1,481"
"2002,24,1,1,456"
"2002,25,1,1,414"
"2002,26,1,1,397"
"2002,27,1,1,353"
"2002,28,1,1,310"
"2002,29,1,1,263"
"2002,30,1,1,248"
"2002,31,1,1,204"
"2002,32,1,1,171"
"2002,33,1,1,152"
"2002,34,1,1,110"
"2002,35,1,1,102"
"2002,36,1,1,86"
"2002,37,1,1,66"
"2002,38,1,1,54"
"2002,39,1,1,39"
"2002,40,1,1,26"
"2002,41,1,1,19"
"2002,42,1,1,14"
"2002,43,1,1,6"
"2002,44,1,1,4"
"2002,45,1,1,1"
"2002,46,1,1,0"
"2002,47,1,1,0"
"2002,48,1,1,0"
"2002,49,1,1,0"
"2002,15,1,0,5"
"2002,16,1,0,17"
"2002,17,1,0,42"
"2002,18,1,0,107"
"2002,19,1,0,174"
"2002,20,1,0,213"
"2002,21,1,0,231"
"2002,22,1,0,237"
"2002,23,1,0,226"
"2002,24,1,0,215"
"2002,25,1,0,195"
"2002,26,1,0,187"
"2002,27,1,0,166"
"2002,28,1,0,146"
"2002,29,1,0,124"
"2002,30,1,0,117"
"2002,31,1,0,96"
"2002,32,1,0,80"
"2002,33,1,0,71"
"2002,34,1,0,52"
"2002,35,1,0,48"
"2002,36,1,0,41"
"2002,37,1,0,31"
"2002,38,1,0,25"
"2002,39,1,0,18"
"2002,40,1,0,12"
"2002,41,1,0,9"
"2002,42,1,0,7"
"2002,43,1,0,2"
"2002,44,1,0,2"
"2002,45,1,0,0"
"2002,46,1,0,0"
"2002,47,1,0,0"
"2002,48,1,0,0"
"2002,49,1,0,0"
"2002,15,0,1,11"
"2002,16,0,1,35"
"2002,17,0,1,84"
"2002,18,0,1,215"
"2002,19,0,1,349"
"2002,20,0,1,428"
"2002,21,0,1,464"
"2002,22,0,1,475"
"2002,23,0,1,454"
"2002,24,0,1,431"
"2002,25,0,1,391"
"2002,26,0,1,376"
"2002,27,0,1,334"
"2002,28,0,1,293"
"2002,29,0,1,249"
"2002,30,0,1,234"
"2002,31,0,1,193"
"2002,32,0,1,162"
"2002,33,0,1,143"
"2002,34,0,1,104"
"2002,35,0,1,96"
"2002,36,0,1,82"
"2002,37,0,1,62"
"2002,38,0,1,51"
"2002,39,0,1,37"
"2002,40,0,1,24"
"2002,41,0,1,18"
"2002,42,0,1,14"
"2002,43,0,1,5"
"2002,44,0,1,4"
"2002,45,0,1,0"
"2002,46,0,1,0"
"2002,47,0,1,0"
"2002,48,0,1,0"
"2002,49,0,1,0"
"2002,15,0,0,5"
"2002,16,0,0,17"
"2002,17,0,0,40"
"2002,18,0,0,104"
"2002,19,0,0,169"
"2002,20,0,0,207"
"2002,21,0,0,225"
"2002,22,0,0,230"
"2002,23,0,0,220"
"2002,24,0,0,209"
"2002,25,0,0,189"
"2002,26,0,0,182"
"2002,27,0,0,161"
"2002,28,0,0,142"
"2002,29,0,0,120"
"2002,30,0,0,113"
"2002,31,0,0,93"
"2002,32,0,0,78"
"2002,33,0,0,69"
"2002,34,0,0,50"
"2002,35,0,0,46"
"2002,36,0,0,39"
"2002,37,0,0,30"
"2002,38,0,0,25"
"2002,39,0,0,18"
"2002,40,0,0,11"
"2002,41,0,0,8"
"2002,42,0,0,6"
"2002,43,0,0,2"
"2002,44,0,0,2"
"2002,45,0,0,0"
"2002,46,0,0,0"
"2002,47,0,0,0"
"2002,48,0,0,0"
"2002,49,0,0,0"
"2003,49,0,0,0"
"2003,48,0,0,0"
"2003,47,0,0,0"
"2003,46,0,0,0"
"2003,45,0,0,0"
"2003,44,0,0,0"
"2003,43,0,0,1"
"2003,42,0,0,6"
"2003,41,0,0,9"
"2003,40,0,0,12"
"2003,39,0,0,16"
"2003,38,0,0,22"
"2003,37,0,0,27"
"2003,36,0,0,36"
"2003,35,0,0,45"
"2003,34,0,0,54"
"2003,33,0,0,61"
"2003,32,0,0,72"
"2003,31,0,0,100"
"2003,30,0,0,113"
"2003,29,0,0,122"
"2003,28,0,0,135"
"2003,27,0,0,151"
"2003,26,0,0,184"
"2003,25,0,0,186"
"2003,24,0,0,207"
"2003,23,0,0,213"
"2003,22,0,0,216"
"2003,21,0,0,220"
"2003,20,0,0,212"
"2003,19,0,0,163"
"2003,18,0,0,92"
"2003,17,0,0,48"
"2003,16,0,0,19"
"2003,15,0,0,4"
"2003,49,0,1,0"
"2003,48,0,1,0"
"2003,47,0,1,0"
"2003,46,0,1,0"
"2003,45,0,1,1"
"2003,44,0,1,1"
"2003,43,0,1,3"
"2003,42,0,1,14"
"2003,41,0,1,20"
"2003,40,0,1,27"
"2003,39,0,1,35"
"2003,38,0,1,49"
"2003,37,0,1,58"
"2003,36,0,1,78"
"2003,35,0,1,98"
"2003,34,0,1,117"
"2003,33,0,1,131"
"2003,32,0,1,156"
"2003,31,0,1,215"
"2003,30,0,1,243"
"2003,29,0,1,262"
"2003,28,0,1,291"
"2003,27,0,1,326"
"2003,26,0,1,396"
"2003,25,0,1,400"
"2003,24,0,1,446"
"2003,23,0,1,458"
"2003,22,0,1,464"
"2003,21,0,1,474"
"2003,20,0,1,455"
"2003,19,0,1,352"
"2003,18,0,1,198"
"2003,17,0,1,105"
"2003,16,0,1,41"
"2003,15,0,1,8"
"2003,49,1,0,0"
"2003,48,1,0,0"
"2003,47,1,0,0"
"2003,46,1,0,0"
"2003,45,1,0,0"
"2003,44,1,0,0"
"2003,43,1,0,1"
"2003,42,1,0,7"
"2003,41,1,0,10"
"2003,40,1,0,13"
"2003,39,1,0,17"
"2003,38,1,0,24"
"2003,37,1,0,29"
"2003,36,1,0,39"
"2003,35,1,0,49"
"2003,34,1,0,59"
"2003,33,1,0,66"
"2003,32,1,0,78"
"2003,31,1,0,108"
"2003,30,1,0,122"
"2003,29,1,0,132"
"2003,28,1,0,147"
"2003,27,1,0,164"
"2003,26,1,0,199"
"2003,25,1,0,202"
"2003,24,1,0,225"
"2003,23,1,0,231"
"2003,22,1,0,234"
"2003,21,1,0,239"
"2003,20,1,0,229"
"2003,19,1,0,177"
"2003,18,1,0,100"
"2003,17,1,0,53"
"2003,16,1,0,20"
"2003,15,1,0,4"
"2003,49,1,1,0"
"2003,48,1,1,0"
"2003,47,1,1,0"
"2003,46,1,1,0"
"2003,45,1,1,1"
"2003,44,1,1,1"
"2003,43,1,1,3"
"2003,42,1,1,15"
"2003,41,1,1,21"
"2003,40,1,1,29"
"2003,39,1,1,37"
"2003,38,1,1,52"
"2003,37,1,1,61"
"2003,36,1,1,83"
"2003,35,1,1,104"
"2003,34,1,1,124"
"2003,33,1,1,139"
"2003,32,1,1,165"
"2003,31,1,1,228"
"2003,30,1,1,257"
"2003,29,1,1,278"
"2003,28,1,1,309"
"2003,27,1,1,345"
"2003,26,1,1,419"
"2003,25,1,1,424"
"2003,24,1,1,472"
"2003,23,1,1,485"
"2003,22,1,1,492"
"2003,21,1,1,502"
"2003,20,1,1,483"
"2003,19,1,1,373"
"2003,18,1,1,210"
"2003,17,1,1,111"
"2003,16,1,1,43"
"2003,15,1,1,9"
"2004,15,1,1,9"
"2004,16,1,1,43"
"2004,17,1,1,112"
"2004,18,1,1,218"
"2004,19,1,1,356"
"2004,20,1,1,461"
"2004,21,1,1,491"
"2004,22,1,1,470"
"2004,23,1,1,503"
"2004,24,1,1,451"
"2004,25,1,1,410"
"2004,26,1,1,387"
"2004,27,1,1,376"
"2004,28,1,1,331"
"2004,29,1,1,299"
"2004,30,1,1,251"
"2004,31,1,1,223"
"2004,32,1,1,193"
"2004,33,1,1,155"
"2004,34,1,1,137"
"2004,35,1,1,109"
"2004,36,1,1,83"
"2004,37,1,1,68"
"2004,38,1,1,52"
"2004,39,1,1,40"
"2004,40,1,1,27"
"2004,41,1,1,19"
"2004,42,1,1,13"
"2004,43,1,1,7"
"2004,44,1,1,3"
"2004,45,1,1,2"
"2004,46,1,1,1"
"2004,47,1,1,0"
"2004,48,1,1,0"
"2004,49,1,1,0"
"2004,15,1,0,4"
"2004,16,1,0,21"
"2004,17,1,0,55"
"2004,18,1,0,108"
"2004,19,1,0,176"
"2004,20,1,0,228"
"2004,21,1,0,243"
"2004,22,1,0,233"
"2004,23,1,0,249"
"2004,24,1,0,223"
"2004,25,1,0,203"
"2004,26,1,0,192"
"2004,27,1,0,186"
"2004,28,1,0,163"
"2004,29,1,0,148"
"2004,30,1,0,124"
"2004,31,1,0,110"
"2004,32,1,0,95"
"2004,33,1,0,76"
"2004,34,1,0,68"
"2004,35,1,0,54"
"2004,36,1,0,41"
"2004,37,1,0,33"
"2004,38,1,0,26"
"2004,39,1,0,20"
"2004,40,1,0,13"
"2004,41,1,0,9"
"2004,42,1,0,6"
"2004,43,1,0,3"
"2004,44,1,0,1"
"2004,45,1,0,1"
"2004,46,1,0,0"
"2004,47,1,0,0"
"2004,48,1,0,0"
"2004,49,1,0,0"
"2004,15,0,1,8"
"2004,16,0,1,41"
"2004,17,0,1,106"
"2004,18,0,1,207"
"2004,19,0,1,338"
"2004,20,0,1,438"
"2004,21,0,1,467"
"2004,22,0,1,446"
"2004,23,0,1,478"
"2004,24,0,1,428"
"2004,25,0,1,389"
"2004,26,0,1,368"
"2004,27,0,1,357"
"2004,28,0,1,314"
"2004,29,0,1,284"
"2004,30,0,1,238"
"2004,31,0,1,212"
"2004,32,0,1,183"
"2004,33,0,1,147"
"2004,34,0,1,130"
"2004,35,0,1,104"
"2004,36,0,1,79"
"2004,37,0,1,64"
"2004,38,0,1,49"
"2004,39,0,1,38"
"2004,40,0,1,26"
"2004,41,0,1,18"
"2004,42,0,1,12"
"2004,43,0,1,7"
"2004,44,0,1,3"
"2004,45,0,1,2"
"2004,46,0,1,1"
"2004,47,0,1,0"
"2004,48,0,1,0"
"2004,49,0,1,0"
"2004,15,0,0,3"
"2004,16,0,0,19"
"2004,17,0,0,49"
"2004,18,0,0,96"
"2004,19,0,0,157"
"2004,20,0,0,204"
"2004,21,0,0,217"
"2004,22,0,0,208"
"2004,23,0,0,222"
"2004,24,0,0,199"
"2004,25,0,0,181"
"2004,26,0,0,171"
"2004,27,0,0,166"
"2004,28,0,0,146"
"2004,29,0,0,132"
"2004,30,0,0,111"
"2004,31,0,0,98"
"2004,32,0,0,85"
"2004,33,0,0,68"
"2004,34,0,0,60"
"2004,35,0,0,48"
"2004,36,0,0,37"
"2004,37,0,0,30"
"2004,38,0,0,23"
"2004,39,0,0,18"
"2004,40,0,0,12"
"2004,41,0,0,8"
"2004,42,0,0,5"
"2004,43,0,0,3"
"2004,44,0,0,1"
"2004,45,0,0,1"
"2004,46,0,0,0"
"2004,47,0,0,0"
"2004,48,0,0,0"
"2004,49,0,0,0"
"2005,49,0,0,0"
"2005,48,0,0,0"
"2005,47,0,0,0"
"2005,46,0,0,0"
"2005,45,0,0,0"
"2005,44,0,0,3"
"2005,43,0,0,3"
"2005,42,0,0,7"
"2005,41,0,0,7"
"2005,40,0,0,10"
"2005,39,0,0,15"
"2005,38,0,0,23"
"2005,37,0,0,28"
"2005,36,0,0,35"
"2005,35,0,0,50"
"2005,34,0,0,56"
"2005,33,0,0,69"
"2005,32,0,0,85"
"2005,31,0,0,98"
"2005,30,0,0,116"
"2005,29,0,0,129"
"2005,28,0,0,141"
"2005,27,0,0,147"
"2005,26,0,0,175"
"2005,25,0,0,185"
"2005,24,0,0,197"
"2005,23,0,0,209"
"2005,22,0,0,208"
"2005,21,0,0,222"
"2005,20,0,0,190"
"2005,19,0,0,142"
"2005,18,0,0,94"
"2005,17,0,0,46"
"2005,16,0,0,16"
"2005,15,0,0,3"
"2005,49,0,1,0"
"2005,48,0,1,0"
"2005,47,0,1,0"
"2005,46,0,1,0"
"2005,45,0,1,1"
"2005,44,0,1,6"
"2005,43,0,1,6"
"2005,42,0,1,15"
