"Year,Age,ID_sex,ID_np,Died"
"1999,86,0,0,102"
"1999,85,0,0,126"
"1999,84,0,0,105"
"1999,83,0,0,101"
"1999,82,0,0,99"
"1999,81,0,0,78"
"1999,80,0,0,127"
"1999,79,0,0,99"
"1999,78,0,0,78"
"1999,77,0,0,86"
"1999,76,0,0,75"
"1999,75,0,0,113"
"1999,74,0,0,123"
"1999,73,0,0,126"
"1999,72,0,0,113"
"1999,71,0,0,119"
"1999,70,0,0,108"
"1999,69,0,0,92"
"1999,68,0,0,109"
"1999,67,0,0,95"
"1999,66,0,0,75"
"1999,65,0,0,67"
"1999,64,0,0,50"
"1999,63,0,0,48"
"1999,62,0,0,47"
"1999,61,0,0,35"
"1999,60,0,0,58"
"1999,59,0,0,34"
"1999,58,0,0,34"
"1999,57,0,0,24"
"1999,56,0,0,5"
"1999,55,0,0,12"
"1999,54,0,0,11"
"1999,53,0,0,6"
"1999,52,0,0,13"
"1999,51,0,0,10"
"1999,50,0,0,14"
"1999,49,0,0,15"
"1999,48,0,0,15"
"1999,47,0,0,11"
"1999,46,0,0,14"
"1999,45,0,0,8"
"1999,44,0,0,18"
"1999,43,0,0,11"
"1999,42,0,0,7"
"1999,41,0,0,11"
"1999,40,0,0,16"
"1999,39,0,0,19"
"1999,38,0,0,11"
"1999,37,0,0,8"
"1999,36,0,0,5"
"1999,35,0,0,3"
"1999,34,0,0,3"
"1999,33,0,0,6"
"1999,32,0,0,3"
"1999,31,0,0,4"
"1999,30,0,0,3"
"1999,29,0,0,6"
"1999,28,0,0,2"
"1999,27,0,0,2"
"1999,26,0,0,0"
"1999,25,0,0,3"
"1999,24,0,0,2"
"1999,23,0,0,5"
"1999,22,0,0,3"
"1999,21,0,0,4"
"1999,20,0,0,4"
"1999,19,0,0,0"
"1999,18,0,0,1"
"1999,17,0,0,7"
"1999,16,0,0,4"
"1999,15,0,0,3"
"1999,14,0,0,3"
"1999,13,0,0,1"
"1999,12,0,0,2"
"1999,11,0,0,0"
"1999,10,0,0,1"
"1999,9,0,0,4"
"1999,8,0,0,1"
"1999,7,0,0,0"
"1999,6,0,0,0"
"1999,5,0,0,2"
"1999,4,0,0,4"
"1999,3,0,0,2"
"1999,2,0,0,1"
"1999,1,0,0,1"
"1999,0,0,0,49"
"1999,100,0,1,5"
"1999,99,0,1,8"
"1999,98,0,1,12"
"1999,97,0,1,14"
"1999,96,0,1,18"
"1999,95,0,1,34"
"1999,94,0,1,32"
"1999,93,0,1,59"
"1999,92,0,1,82"
"1999,91,0,1,111"
"1999,90,0,1,140"
"1999,89,0,1,158"
"1999,88,0,1,185"
"1999,87,0,1,192"
"1999,86,0,1,186"
"1999,85,0,1,216"
"1999,84,0,1,208"
"1999,83,0,1,211"
"1999,82,0,1,144"
"1999,81,0,1,198"
"1999,80,0,1,226"
"1999,79,0,1,166"
"1999,78,0,1,141"
"1999,77,0,1,188"
"1999,76,0,1,172"
"1999,75,0,1,222"
"1999,74,0,1,222"
"1999,73,0,1,196"
"1999,72,0,1,207"
"1999,71,0,1,197"
"1999,70,0,1,173"
"1999,69,0,1,186"
"1999,68,0,1,154"
"1999,67,0,1,134"
"1999,66,0,1,119"
"1999,65,0,1,100"
"1999,64,0,1,76"
"1999,63,0,1,107"
"1999,62,0,1,90"
"1999,61,0,1,74"
"1999,60,0,1,100"
"1999,59,0,1,64"
"1999,58,0,1,63"
"1999,57,0,1,44"
"1999,56,0,1,32"
"1999,55,0,1,29"
"1999,54,0,1,30"
"1999,53,0,1,39"
"1999,52,0,1,54"
"1999,51,0,1,36"
"1999,50,0,1,44"
"1999,49,0,1,50"
"1999,48,0,1,45"
"1999,47,0,1,40"
"1999,46,0,1,30"
"1999,45,0,1,28"
"1999,44,0,1,26"
"1999,43,0,1,30"
"1999,42,0,1,26"
"1999,41,0,1,24"
"1999,40,0,1,31"
"1999,39,0,1,17"
"1999,38,0,1,19"
"1999,37,0,1,15"
"1999,36,0,1,13"
"1999,35,0,1,12"
"1999,34,0,1,11"
"1999,33,0,1,10"
"1999,32,0,1,8"
"1999,31,0,1,7"
"1999,30,0,1,8"
"1999,29,0,1,9"
"1999,28,0,1,6"
"1999,27,0,1,17"
"1999,26,0,1,10"
"1999,25,0,1,11"
"1999,24,0,1,7"
"1999,23,0,1,9"
"1999,22,0,1,10"
"1999,21,0,1,6"
"1999,20,0,1,12"
"1999,19,0,1,5"
"1999,18,0,1,4"
"1999,17,0,1,8"
"1999,16,0,1,5"
"1999,15,0,1,8"
"1999,14,0,1,6"
"1999,13,0,1,2"
"1999,12,0,1,4"
"1999,11,0,1,4"
"1999,10,0,1,2"
"1999,9,0,1,0"
"1999,8,0,1,3"
"1999,7,0,1,2"
"1999,6,0,1,0"
"1999,5,0,1,1"
"1999,4,0,1,1"
"1999,3,0,1,1"
"1999,2,0,1,2"
"1999,1,0,1,5"
"1999,0,0,1,71"
"1999,100,1,0,1"
"1999,99,1,0,1"
"1999,98,1,0,0"
"1999,97,1,0,1"
"1999,96,1,0,0"
"1999,95,1,0,1"
"1999,94,1,0,2"
"1999,93,1,0,1"
"1999,92,1,0,0"
"1999,91,1,0,3"
"1999,90,1,0,6"
"1999,89,1,0,5"
"1999,88,1,0,5"
"1999,87,1,0,14"
"1999,86,1,0,17"
"1999,85,1,0,18"
"1999,84,1,0,30"
"1999,83,1,0,16"
"1999,82,1,0,16"
"1999,81,1,0,18"
"1999,80,1,0,46"
"1999,79,1,0,25"
"1999,78,1,0,26"
"1999,77,1,0,34"
"1999,76,1,0,32"
"1999,75,1,0,58"
"1999,74,1,0,57"
"1999,73,1,0,67"
"1999,72,1,0,98"
"1999,71,1,0,131"
"1999,70,1,0,132"
"1999,69,1,0,133"
"1999,68,1,0,127"
"1999,67,1,0,128"
"1999,66,1,0,117"
"1999,65,1,0,106"
"1999,64,1,0,94"
"1999,63,1,0,85"
"1999,62,1,0,86"
"1999,61,1,0,83"
"1999,60,1,0,109"
"1999,59,1,0,76"
"1999,58,1,0,70"
"1999,57,1,0,44"
"1999,56,1,0,17"
"1999,55,1,0,16"
"1999,54,1,0,24"
"1999,53,1,0,34"
"1999,52,1,0,38"
"1999,51,1,0,42"
"1999,50,1,0,51"
"1999,49,1,0,41"
"1999,48,1,0,61"
"1999,47,1,0,46"
"1999,46,1,0,62"
"1999,45,1,0,46"
"1999,44,1,0,61"
"1999,43,1,0,58"
"1999,42,1,0,58"
"1999,41,1,0,55"
"1999,40,1,0,33"
"1999,39,1,0,52"
"1999,38,1,0,60"
"1999,37,1,0,43"
"1999,36,1,0,29"
"1999,35,1,0,35"
"1999,34,1,0,21"
"1999,33,1,0,36"
"1999,32,1,0,29"
"1999,31,1,0,35"
"1999,30,1,0,22"
"1999,29,1,0,21"
"1999,28,1,0,26"
"1999,27,1,0,14"
"1999,26,1,0,26"
"1999,25,1,0,12"
"1999,24,1,0,21"
"1999,23,1,0,23"
"1999,22,1,0,25"
"1999,21,1,0,28"
"1999,20,1,0,18"
"1999,19,1,0,20"
"1999,18,1,0,12"
"1999,17,1,0,15"
"1999,16,1,0,14"
"1999,15,1,0,5"
"1999,14,1,0,4"
"1999,13,1,0,2"
"1999,12,1,0,5"
"1999,11,1,0,3"
"1999,10,1,0,3"
"1999,9,1,0,2"
"1999,8,1,0,2"
"1999,7,1,0,4"
"1999,6,1,0,3"
"1999,5,1,0,1"
"1999,4,1,0,1"
"1999,3,1,0,3"
"1999,2,1,0,6"
"1999,1,1,0,2"
"1999,0,1,0,40"
"1999,100,1,1,0"
"1999,99,1,1,0"
"1999,98,1,1,2"
"1999,97,1,1,0"
"1999,96,1,1,1"
"1999,95,1,1,2"
"1999,94,1,1,6"
"1999,93,1,1,9"
"1999,92,1,1,11"
"1999,91,1,1,15"
"1999,90,1,1,17"
"1999,89,1,1,34"
"1999,88,1,1,34"
"1999,87,1,1,53"
"1999,86,1,1,47"
"1999,85,1,1,56"
"1999,84,1,1,67"
"1999,83,1,1,56"
"1999,82,1,1,43"
"1999,81,1,1,75"
"1999,80,1,1,82"
"1999,79,1,1,50"
"1999,78,1,1,62"
"1999,77,1,1,70"
"1999,76,1,1,85"
"1999,75,1,1,88"
"1999,74,1,1,128"
"1999,73,1,1,175"
"1999,72,1,1,210"
"1999,71,1,1,236"
"1999,70,1,1,203"
"1999,69,1,1,222"
"1999,68,1,1,217"
"1999,67,1,1,218"
"1999,66,1,1,126"
"1999,65,1,1,147"
"1999,64,1,1,173"
"1999,63,1,1,167"
"1999,62,1,1,195"
"1999,61,1,1,186"
"1999,60,1,1,194"
"1999,59,1,1,176"
"1999,58,1,1,156"
"1999,57,1,1,138"
"1999,56,1,1,89"
"1999,55,1,1,57"
"1999,54,1,1,62"
"1999,53,1,1,80"
"1999,52,1,1,137"
"1999,51,1,1,100"
"1999,50,1,1,155"
"1999,49,1,1,119"
"1999,48,1,1,143"
"1999,47,1,1,122"
"1999,46,1,1,122"
"1999,45,1,1,121"
"1999,44,1,1,103"
"1999,43,1,1,94"
"1999,42,1,1,97"
"1999,41,1,1,93"
"1999,40,1,1,122"
"1999,39,1,1,80"
"1999,38,1,1,70"
"1999,37,1,1,50"
"1999,36,1,1,60"
"1999,35,1,1,43"
"1999,34,1,1,47"
"1999,33,1,1,33"
"1999,32,1,1,41"
"1999,31,1,1,35"
"1999,30,1,1,39"
"1999,29,1,1,21"
"1999,28,1,1,30"
"1999,27,1,1,33"
"1999,26,1,1,28"
"1999,25,1,1,39"
"1999,24,1,1,38"
"1999,23,1,1,41"
"1999,22,1,1,31"
"1999,21,1,1,31"
"1999,20,1,1,30"
"1999,19,1,1,23"
"1999,18,1,1,26"
"1999,17,1,1,19"
"1999,16,1,1,12"
"1999,15,1,1,10"
"1999,14,1,1,9"
"1999,13,1,1,4"
"1999,12,1,1,11"
"1999,11,1,1,7"
"1999,10,1,1,4"
"1999,9,1,1,8"
"1999,8,1,1,3"
"1999,7,1,1,2"
"1999,6,1,1,4"
"1999,5,1,1,2"
"1999,4,1,1,3"
"1999,3,1,1,2"
"1999,2,1,1,2"
"1999,1,1,1,4"
"1999,0,1,1,101"
"2000,0,1,1,82"
"2000,1,1,1,10"
"2000,2,1,1,2"
"2000,3,1,1,2"
"2000,4,1,1,3"
"2000,5,1,1,1"
"2000,6,1,1,0"
"2000,7,1,1,3"
"2000,8,1,1,5"
"2000,9,1,1,4"
"2000,10,1,1,3"
"2000,11,1,1,3"
"2000,12,1,1,5"
"2000,13,1,1,5"
"2000,14,1,1,7"
"2000,15,1,1,8"
"2000,16,1,1,15"
"2000,17,1,1,16"
"2000,18,1,1,22"
"2000,19,1,1,30"
"2000,20,1,1,18"
"2000,21,1,1,31"
"2000,22,1,1,50"
"2000,23,1,1,38"
"2000,24,1,1,43"
"2000,25,1,1,38"
"2000,26,1,1,40"
"2000,27,1,1,42"
"2000,28,1,1,36"
"2000,29,1,1,36"
"2000,30,1,1,44"
"2000,31,1,1,44"
"2000,32,1,1,37"
"2000,33,1,1,43"
"2000,34,1,1,55"
"2000,35,1,1,56"
"2000,36,1,1,64"
"2000,37,1,1,86"
"2000,38,1,1,95"
"2000,39,1,1,82"
"2000,40,1,1,105"
"2000,41,1,1,129"
"2000,42,1,1,108"
"2000,43,1,1,118"
"2000,44,1,1,124"
"2000,45,1,1,139"
"2000,46,1,1,131"
"2000,47,1,1,140"
"2000,48,1,1,135"
"2000,49,1,1,121"
"2000,50,1,1,202"
"2000,51,1,1,163"
"2000,52,1,1,119"
"2000,53,1,1,143"
"2000,54,1,1,102"
"2000,55,1,1,78"
"2000,56,1,1,67"
"2000,57,1,1,73"
"2000,58,1,1,142"
"2000,59,1,1,168"
"2000,60,1,1,202"
"2000,61,1,1,229"
"2000,62,1,1,198"
"2000,63,1,1,197"
"2000,64,1,1,186"
"2000,65,1,1,175"
"2000,66,1,1,179"
"2000,67,1,1,166"
"2000,68,1,1,208"
"2000,69,1,1,213"
"2000,70,1,1,232"
"2000,71,1,1,215"
"2000,72,1,1,236"
"2000,73,1,1,189"
"2000,74,1,1,196"
"2000,75,1,1,140"
"2000,76,1,1,113"
"2000,77,1,1,57"
"2000,78,1,1,76"
"2000,79,1,1,48"
"2000,80,1,1,61"
"2000,81,1,1,57"
"2000,82,1,1,70"
"2000,83,1,1,48"
"2000,84,1,1,38"
"2000,85,1,1,53"
"2000,86,1,1,42"
"2000,87,1,1,29"
"2000,88,1,1,27"
"2000,89,1,1,25"
"2000,90,1,1,25"
"2000,91,1,1,17"
"2000,92,1,1,7"
"2000,93,1,1,6"
"2000,94,1,1,6"
"2000,95,1,1,3"
"2000,96,1,1,0"
"2000,97,1,1,0"
"2000,98,1,1,1"
"2000,99,1,1,0"
"2000,100,1,1,0"
"2000,0,1,0,52"
"2000,1,1,0,8"
"2000,2,1,0,4"
"2000,3,1,0,1"
"2000,4,1,0,1"
"2000,5,1,0,0"
"2000,6,1,0,3"
"2000,7,1,0,1"
"2000,8,1,0,2"
"2000,9,1,0,1"
"2000,10,1,0,1"
"2000,11,1,0,1"
"2000,12,1,0,2"
"2000,13,1,0,2"
"2000,14,1,0,4"
"2000,15,1,0,7"
"2000,16,1,0,11"
"2000,17,1,0,17"
"2000,18,1,0,12"
"2000,19,1,0,11"
"2000,20,1,0,19"
"2000,21,1,0,17"
"2000,22,1,0,18"
"2000,23,1,0,14"
"2000,24,1,0,22"
"2000,25,1,0,21"
"2000,26,1,0,21"
"2000,27,1,0,23"
"2000,28,1,0,19"
"2000,29,1,0,28"
"2000,30,1,0,19"
"2000,31,1,0,21"
"2000,32,1,0,22"
"2000,33,1,0,19"
"2000,34,1,0,32"
"2000,35,1,0,30"
"2000,36,1,0,40"
"2000,37,1,0,32"
"2000,38,1,0,48"
"2000,39,1,0,44"
"2000,40,1,0,51"
"2000,41,1,0,55"
"2000,42,1,0,58"
"2000,43,1,0,62"
"2000,44,1,0,51"
"2000,45,1,0,61"
"2000,46,1,0,62"
"2000,47,1,0,60"
"2000,48,1,0,82"
"2000,49,1,0,48"
"2000,50,1,0,61"
"2000,51,1,0,61"
"2000,52,1,0,41"
"2000,53,1,0,52"
"2000,54,1,0,37"
"2000,55,1,0,35"
"2000,56,1,0,18"
"2000,57,1,0,26"
"2000,58,1,0,40"
"2000,59,1,0,66"
"2000,60,1,0,96"
"2000,61,1,0,86"
"2000,62,1,0,82"
"2000,63,1,0,102"
"2000,64,1,0,92"
"2000,65,1,0,86"
"2000,66,1,0,113"
"2000,67,1,0,119"
"2000,68,1,0,114"
"2000,69,1,0,130"
"2000,70,1,0,133"
"2000,71,1,0,110"
"2000,72,1,0,103"
"2000,73,1,0,96"
"2000,74,1,0,76"
"2000,75,1,0,47"
"2000,76,1,0,59"
"2000,77,1,0,35"
"2000,78,1,0,24"
"2000,79,1,0,19"
"2000,80,1,0,43"
"2000,81,1,0,33"
"2000,82,1,0,24"
"2000,83,1,0,19"
"2000,84,1,0,14"
"2000,85,1,0,10"
"2000,86,1,0,14"
"2000,87,1,0,13"
"2000,88,1,0,11"
"2000,89,1,0,8"
"2000,90,1,0,9"
"2000,91,1,0,4"
"2000,92,1,0,4"
"2000,93,1,0,1"
"2000,94,1,0,3"
"2000,95,1,0,0"
"2000,96,1,0,1"
"2000,97,1,0,0"
"2000,98,1,0,0"
"2000,99,1,0,0"
"2000,100,1,0,0"
"2000,0,0,1,64"
"2000,1,0,1,5"
"2000,2,0,1,6"
"2000,3,0,1,3"
"2000,4,0,1,2"
"2000,5,0,1,1"
"2000,6,0,1,1"
"2000,7,0,1,3"
"2000,8,0,1,0"
"2000,9,0,1,2"
"2000,10,0,1,3"
"2000,11,0,1,1"
"2000,12,0,1,1"
"2000,13,0,1,2"
"2000,14,0,1,3"
"2000,15,0,1,2"
"2000,16,0,1,5"
"2000,17,0,1,10"
"2000,18,0,1,10"
"2000,19,0,1,9"
"2000,20,0,1,4"
"2000,21,0,1,11"
"2000,22,0,1,3"
"2000,23,0,1,14"
"2000,24,0,1,8"
"2000,25,0,1,7"
"2000,26,0,1,9"
"2000,27,0,1,7"
"2000,28,0,1,10"
"2000,29,0,1,8"
"2000,30,0,1,12"
"2000,31,0,1,13"
"2000,32,0,1,8"
"2000,33,0,1,12"
"2000,34,0,1,11"
"2000,35,0,1,12"
"2000,36,0,1,15"
"2000,37,0,1,16"
"2000,38,0,1,21"
"2000,39,0,1,27"
"2000,40,0,1,24"
"2000,41,0,1,25"
"2000,42,0,1,37"
"2000,43,0,1,28"
"2000,44,0,1,34"
"2000,45,0,1,48"
"2000,46,0,1,48"
"2000,47,0,1,48"
"2000,48,0,1,42"
"2000,49,0,1,48"
"2000,50,0,1,60"
"2000,51,0,1,67"
"2000,52,0,1,44"
"2000,53,0,1,61"
"2000,54,0,1,54"
"2000,55,0,1,35"
"2000,56,0,1,35"
"2000,57,0,1,38"
"2000,58,0,1,76"
"2000,59,0,1,91"
"2000,60,0,1,102"
"2000,61,0,1,128"
"2000,62,0,1,112"
"2000,63,0,1,120"
"2000,64,0,1,112"
"2000,65,0,1,113"
"2000,66,0,1,134"
"2000,67,0,1,127"
"2000,68,0,1,141"
"2000,69,0,1,176"
"2000,70,0,1,189"
"2000,71,0,1,198"
"2000,72,0,1,220"
"2000,73,0,1,224"
"2000,74,0,1,259"
"2000,75,0,1,264"
"2000,76,0,1,265"
"2000,77,0,1,175"
"2000,78,0,1,179"
"2000,79,0,1,170"
"2000,80,0,1,181"
"2000,81,0,1,229"
"2000,82,0,1,210"
"2000,83,0,1,142"
"2000,84,0,1,169"
"2000,85,0,1,233"
"2000,86,0,1,230"
"2000,87,0,1,160"
"2000,88,0,1,162"
"2000,89,0,1,157"
"2000,90,0,1,98"
"2000,91,0,1,80"
"2000,92,0,1,73"
"2000,93,0,1,70"
"2000,94,0,1,42"
"2000,95,0,1,22"
"2000,96,0,1,23"
"2000,97,0,1,19"
"2000,98,0,1,6"
"2000,99,0,1,8"
"2000,100,0,1,4"
"2000,0,0,0,25"
"2000,1,0,0,3"
"2000,2,0,0,2"
"2000,3,0,0,1"
"2000,4,0,0,0"
"2000,5,0,0,1"
"2000,6,0,0,0"
"2000,7,0,0,0"
"2000,8,0,0,3"
"2000,9,0,0,2"
"2000,10,0,0,2"
"2000,11,0,0,1"
"2000,12,0,0,0"
"2000,13,0,0,2"
"2000,14,0,0,4"
"2000,15,0,0,5"
"2000,16,0,0,2"
"2000,17,0,0,6"
"2000,18,0,0,5"
"2000,19,0,0,4"
"2000,20,0,0,1"
"2000,21,0,0,4"
"2000,22,0,0,1"
"2000,23,0,0,5"
"2000,24,0,0,3"
"2000,25,0,0,8"
"2000,26,0,0,2"
"2000,27,0,0,4"
"2000,28,0,0,3"
"2000,29,0,0,4"
"2000,30,0,0,2"
"2000,31,0,0,8"
"2000,32,0,0,5"
"2000,33,0,0,6"
"2000,34,0,0,3"
"2000,35,0,0,6"
"2000,36,0,0,7"
"2000,37,0,0,8"
"2000,38,0,0,7"
"2000,39,0,0,10"
"2000,40,0,0,9"
"2000,41,0,0,9"
"2000,42,0,0,8"
"2000,43,0,0,15"
"2000,44,0,0,9"
"2000,45,0,0,16"
"2000,46,0,0,10"
"2000,47,0,0,19"
"2000,48,0,0,18"
"2000,49,0,0,18"
"2000,50,0,0,17"
"2000,51,0,0,19"
"2000,52,0,0,15"
"2000,53,0,0,14"
"2000,54,0,0,9"
"2000,55,0,0,7"
"2000,56,0,0,5"
"2000,57,0,0,6"
"2000,58,0,0,33"
"2000,59,0,0,42"
"2000,60,0,0,38"
"2000,61,0,0,63"
"2000,62,0,0,41"
"2000,63,0,0,56"
"2000,64,0,0,63"
"2000,65,0,0,45"
"2000,66,0,0,66"
"2000,67,0,0,80"
"2000,68,0,0,96"
"2000,69,0,0,99"
"2000,70,0,0,101"
"2000,71,0,0,105"
"2000,72,0,0,134"
"2000,73,0,0,112"
"2000,74,0,0,139"
"2000,75,0,0,127"
"2000,76,0,0,155"
"2000,77,0,0,105"
"2000,78,0,0,95"
"2000,79,0,0,84"
"2000,80,0,0,84"
"2000,81,0,0,125"
"2000,82,0,0,88"
"2000,83,0,0,81"
"2000,84,0,0,85"
"2000,85,0,0,109"
"2000,86,0,0,116"
"2000,87,0,0,108"
"2000,88,0,0,89"
"2000,89,0,0,90"
"2000,90,0,0,68"
"2000,91,0,0,59"
"2000,92,0,0,40"
"2000,93,0,0,28"
"2000,100,0,0,2"
"2000,94,0,0,22"
"2000,95,0,0,14"
"2000,96,0,0,15"
"2000,97,0,0,0"
"2000,98,0,0,7"
"2000,99,0,0,4"
"2001,99,0,0,3"
"2001,98,0,0,1"
"2001,97,0,0,7"
"2001,96,0,0,12"
"2001,95,0,0,22"
"2001,94,0,0,34"
"2001,100,0,0,5"
"2001,93,0,0,39"
"2001,92,0,0,41"
"2001,91,0,0,63"
"2001,90,0,0,58"
"2001,89,0,0,73"
"2001,88,0,0,92"
"2001,87,0,0,70"
"2001,86,0,0,78"
"2001,85,0,0,89"
"2001,84,0,0,82"
"2001,83,0,0,79"
"2001,82,0,0,111"
"2001,81,0,0,94"
"2001,80,0,0,74"
"2001,79,0,0,125"
"2001,78,0,0,96"
"2001,77,0,0,132"
"2001,76,0,0,130"
"2001,75,0,0,145"
"2001,74,0,0,127"
"2001,73,0,0,135"
"2001,72,0,0,126"
"2001,71,0,0,113"
"2001,70,0,0,128"
"2001,69,0,0,114"
"2001,68,0,0,90"
"2001,67,0,0,75"
"2001,66,0,0,66"
"2001,65,0,0,77"
"2001,64,0,0,62"
"2001,63,0,0,58"
"2001,62,0,0,71"
"2001,61,0,0,54"
"2001,60,0,0,41"
"2001,59,0,0,14"
"2001,58,0,0,15"
"2001,57,0,0,7"
"2001,56,0,0,13"
"2001,55,0,0,19"
"2001,54,0,0,25"
"2001,53,0,0,22"
"2001,52,0,0,20"
"2001,51,0,0,20"
"2001,50,0,0,25"
"2001,49,0,0,20"
"2001,48,0,0,15"
"2001,47,0,0,24"
"2001,46,0,0,19"
"2001,45,0,0,12"
"2001,44,0,0,13"
"2001,43,0,0,9"
"2001,42,0,0,19"
"2001,41,0,0,11"
"2001,40,0,0,8"
"2001,39,0,0,15"
"2001,38,0,0,9"
"2001,37,0,0,6"
"2001,36,0,0,9"
"2001,35,0,0,3"
"2001,34,0,0,5"
"2001,33,0,0,7"
"2001,32,0,0,2"
"2001,31,0,0,4"
"2001,30,0,0,3"
"2001,29,0,0,1"
"2001,28,0,0,4"
"2001,27,0,0,8"
"2001,26,0,0,2"
"2001,25,0,0,3"
"2001,24,0,0,3"
"2001,23,0,0,2"
"2001,22,0,0,4"
"2001,21,0,0,2"
"2001,20,0,0,3"
"2001,19,0,0,1"
"2001,18,0,0,2"
"2001,17,0,0,4"
"2001,16,0,0,9"
"2001,15,0,0,0"
"2001,14,0,0,1"
"2001,13,0,0,6"
"2001,12,0,0,1"
"2001,11,0,0,4"
"2001,10,0,0,0"
"2001,9,0,0,3"
"2001,8,0,0,2"
"2001,7,0,0,2"
"2001,6,0,0,2"
"2001,5,0,0,2"
"2001,4,0,0,1"
"2001,3,0,0,1"
"2001,2,0,0,4"
"2001,1,0,0,4"
"2001,0,0,0,40"
"2001,100,0,1,6"
"2001,99,0,1,2"
"2001,98,0,1,4"
"2001,97,0,1,10"
"2001,96,0,1,14"
"2001,95,0,1,32"
"2001,94,0,1,40"
"2001,93,0,1,60"
"2001,92,0,1,79"
"2001,91,0,1,107"
"2001,90,0,1,125"
"2001,89,0,1,147"
"2001,88,0,1,151"
"2001,87,0,1,176"
"2001,86,0,1,198"
"2001,85,0,1,176"
"2001,84,0,1,132"
"2001,83,0,1,171"
"2001,82,0,1,200"
"2001,81,0,1,188"
"2001,80,0,1,145"
"2001,79,0,1,170"
"2001,78,0,1,169"
"2001,77,0,1,267"
"2001,76,0,1,266"
"2001,75,0,1,232"
"2001,74,0,1,241"
"2001,73,0,1,218"
"2001,72,0,1,217"
"2001,71,0,1,185"
"2001,70,0,1,200"
"2001,69,0,1,171"
"2001,68,0,1,147"
"2001,67,0,1,142"
"2001,66,0,1,123"
"2001,65,0,1,141"
"2001,64,0,1,136"
"2001,63,0,1,120"
"2001,62,0,1,117"
"2001,61,0,1,106"
"2001,60,0,1,96"
"2001,59,0,1,61"
"2001,58,0,1,30"
"2001,57,0,1,37"
"2001,56,0,1,35"
"2001,55,0,1,47"
"2001,54,0,1,85"
"2001,53,0,1,60"
"2001,52,0,1,51"
"2001,51,0,1,73"
"2001,50,0,1,60"
"2001,49,0,1,47"
"2001,48,0,1,47"
"2001,47,0,1,49"
"2001,46,0,1,52"
"2001,45,0,1,40"
"2001,44,0,1,50"
"2001,43,0,1,33"
"2001,42,0,1,40"
"2001,41,0,1,40"
"2001,40,0,1,26"
"2001,39,0,1,33"
"2001,38,0,1,19"
"2001,37,0,1,18"
"2001,36,0,1,18"
"2001,35,0,1,14"
"2001,34,0,1,14"
"2001,33,0,1,15"
"2001,32,0,1,10"
"2001,31,0,1,8"
"2001,30,0,1,12"
"2001,29,0,1,14"
"2001,28,0,1,5"
"2001,27,0,1,9"
"2001,26,0,1,10"
"2001,25,0,1,9"
"2001,24,0,1,8"
"2001,23,0,1,8"
"2001,22,0,1,9"
"2001,21,0,1,2"
"2001,20,0,1,9"
"2001,19,0,1,8"
"2001,18,0,1,14"
"2001,17,0,1,12"
"2001,16,0,1,7"
"2001,15,0,1,1"
"2001,14,0,1,8"
"2001,13,0,1,2"
"2001,12,0,1,2"
"2001,11,0,1,1"
"2001,10,0,1,0"
"2001,9,0,1,1"
"2001,8,0,1,2"
"2001,7,0,1,2"
"2001,6,0,1,2"
"2001,5,0,1,0"
"2001,4,0,1,6"
"2001,3,0,1,1"
"2001,2,0,1,3"
"2001,1,0,1,3"
"2001,0,0,1,65"
"2001,100,1,0,0"
"2001,99,1,0,1"
"2001,98,1,0,0"
"2001,97,1,0,1"
"2001,96,1,0,0"
"2001,95,1,0,0"
"2001,94,1,0,2"
"2001,93,1,0,4"
"2001,92,1,0,2"
"2001,91,1,0,5"
"2001,90,1,0,8"
"2001,89,1,0,6"
"2001,88,1,0,12"
"2001,87,1,0,11"
"2001,86,1,0,10"
"2001,85,1,0,14"
"2001,84,1,0,7"
"2001,83,1,0,15"
"2001,82,1,0,33"
"2001,81,1,0,29"
"2001,80,1,0,29"
"2001,79,1,0,28"
"2001,78,1,0,29"
"2001,77,1,0,46"
"2001,76,1,0,62"
"2001,75,1,0,82"
"2001,74,1,0,82"
"2001,73,1,0,124"
"2001,72,1,0,103"
"2001,71,1,0,120"
"2001,70,1,0,142"
"2001,69,1,0,150"
"2001,68,1,0,85"
"2001,67,1,0,103"
"2001,66,1,0,87"
"2001,65,1,0,98"
"2001,64,1,0,106"
"2001,63,1,0,95"
"2001,62,1,0,116"
"2001,61,1,0,96"
"2001,60,1,0,71"
"2001,59,1,0,56"
"2001,58,1,0,22"
"2001,57,1,0,21"
"2001,56,1,0,29"
"2001,55,1,0,33"
"2001,54,1,0,67"
"2001,53,1,0,44"
"2001,52,1,0,71"
"2001,51,1,0,73"
"2001,50,1,0,80"
"2001,49,1,0,69"
"2001,48,1,0,70"
"2001,47,1,0,63"
"2001,46,1,0,62"
"2001,45,1,0,57"
"2001,44,1,0,64"
"2001,43,1,0,67"
"2001,42,1,0,61"
"2001,41,1,0,58"
"2001,40,1,0,70"
"2001,39,1,0,47"
"2001,38,1,0,48"
"2001,37,1,0,32"
"2001,36,1,0,43"
"2001,35,1,0,27"
"2001,34,1,0,28"
"2001,33,1,0,25"
"2001,32,1,0,24"
"2001,31,1,0,23"
"2001,30,1,0,17"
"2001,29,1,0,20"
"2001,28,1,0,18"
"2001,27,1,0,25"
"2001,26,1,0,17"
"2001,25,1,0,21"
"2001,24,1,0,30"
"2001,23,1,0,25"
"2001,22,1,0,20"
